index,name,games,receptions,yards,yds_per_ctch,yds_per_game,yac,td,long_ctch,recs_ovr_25,100yd_gms,targets,drops,ctch_pct,fumbles,fumbles_lost,first_down_ctchs,first_down_ctchpct,season,team
7719.0,"Jaron Brown",16,11,144,13.1,9.0,25,1,39,1,0,23,0,47.8%,0,0,8,72.7%,2015.0,ARI
7674.0,"Charcandrick West",15,20,214,10.7,14.3,241,1,80,2,0,34,2,58.8%,0,0,6,30.0%,2015.0,KAN
7681.0,"Chris Conley",16,17,199,11.7,12.4,66,1,44,2,0,31,2,54.8%,0,0,12,70.6%,2015.0,KAN
7697.0,"Jamaal Charles",5,21,177,8.4,35.4,213,1,26,2,0,30,1,70.0%,1,1,10,47.6%,2015.0,KAN
7691.0,"Rashad Ross",13,8,184,23.0,14.2,59,1,71,2,0,13,1,61.5%,0,0,5,62.5%,2015.0,WAS
7722.0,"Derek Carrier",12,17,141,8.3,11.8,80,1,20,0,0,22,1,77.3%,0,0,4,23.5%,2015.0,WAS
7725.0,"Le'Veon Bell",6,24,136,5.7,22.7,143,0,20,0,0,26,0,92.3%,0,0,4,16.7%,2015.0,PIT
7726.0,"Ty Montgomery",6,15,136,9.1,22.7,99,2,31,1,0,19,1,78.9%,0,0,6,40.0%,2015.0,GB
7728.0,"Bruce Miller",16,10,135,13.5,8.4,100,0,52,2,0,14,2,71.4%,0,0,5,50.0%,2015.0,SF
7729.0,"Matt Asiata",16,19,132,7.0,8.3,207,0,22,0,0,22,1,86.4%,0,0,5,26.3%,2015.0,MIN
7730.0,"TJ Jones",10,10,132,13.2,13.2,45,1,29,2,0,18,0,55.6%,0,0,5,50.0%,2015.0,TJ
7731.0,"Donteea Dye",10,11,132,12.0,13.2,33,1,44,1,0,30,1,36.7%,1,0,8,72.7%,2015.0,TB
7732.0,"Cooper Helfet",14,13,130,10.0,9.3,85,0,20,0,0,22,1,59.1%,0,0,7,53.8%,2015.0,SEA
7733.0,"Tim Hightower",8,12,129,10.8,16.1,141,0,27,1,0,13,0,92.3%,0,0,7,58.3%,2015.0,NO
7734.0,"Tyler Kroft",16,11,129,11.7,8.1,75,1,22,0,0,15,1,73.3%,0,0,6,54.5%,2015.0,CIN
7735.0,"Keith Mumphery",16,14,129,9.2,8.1,16,0,26,1,0,32,2,43.8%,0,0,5,35.7%,2015.0,HOU
7736.0,"Brandon Myers",11,12,127,10.6,11.5,22,0,17,0,0,17,0,70.6%,0,0,7,58.3%,2015.0,TB
7737.0,"Charles Johnson",11,9,127,14.1,11.5,25,0,35,2,0,13,0,69.2%,0,0,5,55.6%,2015.0,MIN
7738.0,"Dion Sims",13,18,127,7.1,9.8,80,1,22,0,0,25,1,72.0%,1,1,7,38.9%,2015.0,MIA
7739.0,"Rhett Ellison",15,11,124,11.3,8.3,125,1,41,1,0,19,2,57.9%,0,0,5,45.5%,2015.0,MIN
7740.0,"Craig Stevens",16,12,121,10.1,7.6,37,2,27,1,0,16,0,75.0%,0,0,5,41.7%,2015.0,TEN
7741.0,"Ed Dickson",16,17,121,7.1,7.6,43,2,17,0,0,26,2,65.4%,0,0,10,58.8%,2015.0,CAR
7742.0,"Josh Hill",16,16,120,7.5,7.5,72,2,19,0,0,30,1,53.3%,0,0,8,50.0%,2015.0,NO
7743.0,"Cameron Meredith",11,11,120,10.9,10.9,41,0,22,0,0,16,0,68.8%,0,0,5,45.5%,2015.0,CHI
7745.0,"Brenton Bersin",9,9,119,13.2,13.2,34,0,30,1,0,11,0,81.8%,1,1,5,55.6%,2015.0,CAR
7746.0,"Darius Jennings",4,14,117,8.4,29.3,38,0,16,0,0,21,2,66.7%,1,0,7,50.0%,2015.0,CLE
7747.0,"Khiry Robinson",8,17,115,6.8,14.4,154,0,22,0,0,20,1,85.0%,0,0,4,23.5%,2015.0,NO
7748.0,"Devin Smith",10,9,115,12.8,11.5,16,1,22,0,0,28,1,32.1%,0,0,5,55.6%,2015.0,NYJ
7749.0,"Devin Street",15,7,114,16.3,7.6,6,1,25,1,0,13,0,53.8%,1,1,6,85.7%,2015.0,DAL
7750.0,"Marlon Brown",10,14,112,8.0,11.2,47,0,22,0,0,30,2,46.7%,0,0,4,28.6%,2015.0,BAL
7751.0,"Branden Oliver",8,13,112,8.6,14.0,142,0,17,0,0,15,0,86.7%,0,0,5,38.5%,2015.0,SD
7752.0,"Ronnie Hillman",16,24,111,4.6,6.9,125,0,14,0,0,35,1,68.6%,1,0,3,12.5%,2015.0,DEN
7753.0,"Jared Abbrederis",10,9,111,12.3,11.1,18,0,32,1,0,16,0,56.3%,1,0,5,55.6%,2015.0,GB
7754.0,"Patrick DiMarco",16,13,110,8.5,6.9,52,2,19,0,0,17,0,76.5%,0,0,9,69.2%,2015.0,ATL
7755.0,"Dwayne Allen",13,16,109,6.8,8.4,62,1,21,0,0,29,0,55.2%,0,0,4,25.0%,2015.0,IND
7756.0,"Chris Polk",15,16,109,6.8,7.3,65,1,12,0,0,28,2,57.1%,0,0,5,31.3%,2015.0,HOU
7757.0,"Alfred Blue",16,15,109,7.3,6.8,70,1,21,0,0,16,0,93.8%,0,0,2,13.3%,2015.0,HOU
7758.0,"Taiwan Jones",12,7,106,15.1,8.8,114,1,59,1,0,9,1,77.8%,0,0,4,57.1%,2015.0,OAK
7759.0,"Wes Welker",8,13,102,7.9,12.8,48,0,14,0,0,22,0,59.1%,0,0,5,38.5%,2015.0,STL
7760.0,"Brian Quick",13,10,102,10.2,7.8,42,0,37,1,0,32,1,31.3%,0,0,5,50.0%,2015.0,STL
7761.0,"Justin Perillo",9,11,102,9.3,11.3,22,1,24,0,0,13,0,84.6%,0,0,5,45.5%,2015.0,GB
7762.0,"Jonathan Stewart",13,16,99,6.2,7.6,119,1,15,0,0,21,0,76.2%,0,0,5,31.3%,2015.0,CAR
7763.0,"Ryan Hewitt",15,8,99,12.4,6.6,63,0,22,0,0,12,0,66.7%,0,0,3,37.5%,2015.0,CIN
7765.0,"Karlos Williams",11,11,96,8.7,8.7,52,2,26,1,0,14,0,78.6%,1,1,3,27.3%,2015.0,BUF
7766.0,"Zach Line",16,6,95,15.8,5.9,84,1,49,1,0,9,1,66.7%,0,0,4,66.7%,2015.0,MIN
7767.0,"Rex Burkhead",16,10,94,9.4,5.9,28,1,27,1,0,15,0,66.7%,0,0,4,40.0%,2015.0,CIN
7768.0,"Rashad Greene",9,19,93,4.9,10.3,56,2,18,0,0,35,3,54.3%,0,0,8,42.1%,2015.0,JAX
7769.0,"Jay Ajayi",9,7,90,12.9,10.0,85,0,20,0,0,11,1,63.6%,0,0,5,71.4%,2015.0,MIA
7770.0,"Tyrell Williams",7,2,90,45.0,12.9,51,1,80,1,0,6,0,33.3%,0,0,1,50.0%,2015.0,SD
7771.0,"MyCole Pruitt",16,10,89,8.9,5.6,51,0,32,1,0,16,0,62.5%,0,0,3,30.0%,2015.0,MIN
7772.0,"Donald Brown",10,8,88,11.0,8.8,110,0,31,1,0,13,2,61.5%,1,0,2,25.0%,2015.0,SD
7774.0,"Myles White",12,7,88,12.6,7.3,5,1,28,2,0,20,2,35.0%,0,0,4,57.1%,2015.0,NYG
7775.0,"Tre Mason",13,18,88,4.9,6.8,119,0,16,0,0,21,0,85.7%,0,0,4,22.2%,2015.0,STL
7776.0,"Bradley Marquez",16,13,88,6.8,5.5,24,0,14,0,0,22,0,59.1%,0,0,3,23.1%,2015.0,STL
7778.0,"Joseph Randle",6,10,86,8.6,14.3,81,0,25,1,0,10,0,100.0%,0,0,6,60.0%,2015.0,DAL
7780.0,"Jamize Olawale",14,9,84,9.3,6.0,69,0,15,0,0,11,0,81.8%,0,0,5,55.6%,2015.0,OAK
7781.0,"Marlon Moore",14,7,81,11.6,5.8,33,1,20,0,0,10,1,70.0%,0,0,6,85.7%,2015.0,CLE
7782.0,"Deonte Thompson",7,2,81,40.5,11.6,6,0,45,2,0,3,0,66.7%,0,0,2,100.0%,2015.0,CHI
7783.0,"Marshawn Lynch",7,13,80,6.2,11.4,87,0,19,0,0,21,1,61.9%,0,0,5,38.5%,2015.0,SEA
7784.0,"Chris Owusu",3,6,80,13.3,26.7,24,0,43,1,0,13,0,46.2%,0,0,2,33.3%,2015.0,NYJ
7785.0,"James Hanna",14,9,79,8.8,5.6,77,0,17,0,0,14,2,64.3%,0,0,4,44.4%,2015.0,DAL
7786.0,"Jeremy Hill",16,15,79,5.3,4.9,87,1,14,0,0,19,2,78.9%,0,0,5,33.3%,2015.0,CIN
7787.0,"Jeff Janis",16,2,79,39.5,4.9,31,0,46,2,0,12,1,16.7%,0,0,2,100.0%,2015.0,GB
7788.0,"Jeff Cumberland",15,5,77,15.4,5.1,53,0,44,1,0,14,1,35.7%,0,0,3,60.0%,2015.0,NYJ
7789.0,"Tim Wright",9,9,77,8.6,8.6,15,2,26,1,0,16,2,56.3%,0,0,6,66.7%,2015.0,DET
7744.0,"Jason Avant",16,15,119,7.9,7.4,54,0,20,0,0,24,0,62.5%,0,0,5,33.3%,2015.0,KAN
7777.0,"James O'Shaughnessy",7,6,87,14.5,12.4,60,0,30,1,0,9,0,66.7%,0,0,4,66.7%,2015.0,KAN
7727.0,"Andre Roberts",9,11,135,12.3,15.0,42,0,38,1,0,21,2,52.4%,0,0,5,45.5%,2015.0,WAS
7791.0,"Corey Fuller",12,4,76,19.0,6.3,12,0,48,1,0,9,1,44.4%,0,0,3,75.0%,2015.0,DET
7793.0,"Thomas Rawls",13,9,76,8.4,5.8,78,1,31,1,0,11,1,81.8%,0,0,2,22.2%,2015.0,SEA
7794.0,"Roy Helu Jr.",9,9,75,8.3,8.3,86,1,15,0,0,16,0,56.3%,0,0,6,66.7%,2015.0,OAK
7796.0,"Terron Ward",13,9,73,8.1,5.6,61,0,18,0,0,13,0,69.2%,0,0,0,0.0%,2015.0,ATL
7797.0,"Andre Caldwell",14,10,72,7.2,5.1,1,2,24,0,0,22,2,45.5%,0,0,4,40.0%,2015.0,DEN
7798.0,"Jack Doyle",16,12,72,6.0,4.5,56,1,19,0,0,14,1,85.7%,0,0,6,50.0%,2015.0,IND
7800.0,"Lee Smith",15,12,70,5.8,4.7,65,1,17,0,0,13,0,92.3%,0,0,4,33.3%,2015.0,OAK
7801.0,"John Phillips",16,10,69,6.9,4.3,16,1,15,0,0,11,0,90.9%,0,0,6,60.0%,2015.0,SD
7802.0,"Ricardo Lockette",8,4,69,17.3,8.6,12,1,40,1,0,7,1,57.1%,0,0,2,50.0%,2015.0,SEA
7803.0,"Kendall Gaskins",9,8,69,8.6,7.7,57,0,16,0,0,10,2,80.0%,0,0,3,37.5%,2015.0,SF
7804.0,"Brandon Pettigrew",8,7,67,9.6,8.4,38,1,21,0,0,15,0,46.7%,0,0,4,57.1%,2015.0,DET
7805.0,"Zac Stacy",8,9,65,7.2,8.1,81,0,16,0,0,12,0,75.0%,0,0,4,44.4%,2015.0,NYJ
7806.0,"Ahmad Bradshaw",6,10,64,6.4,10.7,58,3,10,0,0,14,2,71.4%,0,0,5,50.0%,2015.0,IND
7807.0,"Gavin Escobar",14,8,64,8.0,4.6,24,1,22,0,0,13,0,61.5%,1,1,5,62.5%,2015.0,DAL
7808.0,"Fozzy Whittaker",15,12,64,5.3,4.3,115,0,15,0,0,15,1,80.0%,0,0,2,16.7%,2015.0,CAR
7809.0,"Daniel Brown",6,6,64,10.7,10.7,26,0,31,1,0,11,0,54.5%,0,0,4,66.7%,2015.0,BAL
7810.0,"Jim Dray",16,6,61,10.2,3.8,36,0,18,0,0,16,2,37.5%,0,0,3,50.0%,2015.0,CLE
7811.0,"Luke Stocker",14,9,61,6.8,4.4,39,1,14,0,0,13,1,69.2%,0,0,3,33.3%,2015.0,TB
7812.0,"Daniel Fells",2,6,60,10.0,30.0,35,0,23,0,0,7,0,85.7%,0,0,4,66.7%,2015.0,NYG
7813.0,"Brandon Tate",16,2,59,29.5,3.7,10,1,55,1,0,3,0,66.7%,0,0,1,50.0%,2015.0,CIN
7814.0,"Cody Latimer",14,6,59,9.8,4.2,32,1,15,0,0,12,1,50.0%,0,0,4,66.7%,2015.0,DEN
7815.0,"Jerome Cunningham",9,8,59,7.4,6.6,29,0,16,0,0,16,1,50.0%,0,0,4,50.0%,2015.0,NYG
7817.0,"Tony Moeaki",11,3,58,19.3,5.3,53,1,42,1,0,5,1,60.0%,0,0,3,100.0%,2015.0,ATL
7818.0,"Marcus Easley",13,1,58,58.0,4.5,16,1,58,1,0,3,0,33.3%,0,0,1,100.0%,2015.0,BUF
7819.0,"Cameron Artis-Payne",7,5,58,11.6,8.3,64,0,20,0,0,5,0,100.0%,0,0,4,80.0%,2015.0,CAR
7820.0,"Zurlon Tipton",10,5,57,11.4,5.7,49,0,27,1,0,8,0,62.5%,0,0,2,40.0%,2015.0,IND
7821.0,"John Kuhn",16,6,56,9.3,3.5,62,0,19,0,0,10,1,60.0%,0,0,3,50.0%,2015.0,GB
7822.0,"Tommy Bohanon",16,4,56,14.0,3.5,40,0,23,0,0,8,1,50.0%,0,0,3,75.0%,2015.0,NYJ
7823.0,"Jesse James",8,8,56,7.0,7.0,20,1,20,0,0,11,0,72.7%,0,0,2,25.0%,2015.0,PIT
7825.0,"Jerome Simpson",6,5,54,10.8,9.0,15,1,16,0,0,19,1,26.3%,0,0,4,80.0%,2015.0,SF
7826.0,"Hakeem Nicks",6,7,54,7.7,9.0,22,0,19,0,0,14,0,50.0%,0,0,2,28.6%,2015.0,NYG
7827.0,"Trey Burton",16,3,54,18.0,3.4,32,0,43,1,0,4,0,75.0%,0,0,1,33.3%,2015.0,PHI
7828.0,"Dwayne Bowe",7,5,53,10.6,7.6,13,0,16,0,0,13,0,38.5%,0,0,3,60.0%,2015.0,CLE
7829.0,"Carlos Hyde",7,11,53,4.8,7.6,65,0,11,0,0,15,1,73.3%,0,0,4,36.4%,2015.0,SF
7830.0,"Juwan Thompson",15,6,51,8.5,3.4,70,0,16,0,0,9,0,66.7%,0,0,1,16.7%,2015.0,DEN
7832.0,"Jake Stoneburner",11,5,47,9.4,4.3,-2,2,13,0,0,5,0,100.0%,0,0,3,60.0%,2015.0,MIA
7833.0,"Boobie Dixon",16,6,44,7.3,2.8,28,0,14,0,0,7,0,85.7%,0,0,1,16.7%,2015.0,BUF
7834.0,"Levine Toilolo",16,7,44,6.3,2.8,21,0,11,0,0,12,0,58.3%,0,0,3,42.9%,2015.0,ATL
7835.0,"Jalston Fowler",16,5,44,8.8,2.8,40,1,19,0,0,6,0,83.3%,0,0,3,60.0%,2015.0,TEN
7836.0,"LeGarrette Blount",12,6,43,7.2,3.6,34,1,14,0,0,7,0,85.7%,0,0,3,50.0%,2015.0,NE
7837.0,"Kevin Smith",7,3,43,14.3,6.1,30,0,21,0,0,5,0,60.0%,0,0,2,66.7%,2015.0,SEA
7838.0,"Terrelle Pryor",3,1,42,42.0,14.0,7,0,42,1,0,8,1,12.5%,0,0,1,100.0%,2015.0,CLE
7839.0,"Greg Salas",2,3,41,13.7,20.5,13,0,20,0,0,5,0,60.0%,0,0,3,100.0%,2015.0,BUF
7840.0,"Marcus Mariota",12,1,41,41.0,3.4,16,1,41,1,0,1,0,100.0%,0,0,1,100.0%,2015.0,TEN
7841.0,"Preston Parker",2,5,40,8.0,20.0,29,0,15,0,0,12,2,41.7%,0,0,1,20.0%,2015.0,NYG
7842.0,"Paul Richardson",1,1,40,40.0,40.0,13,0,40,1,0,1,0,100.0%,0,0,1,100.0%,2015.0,SEA
7843.0,"Michael Burton",16,6,39,6.5,2.4,32,1,12,0,0,6,0,100.0%,0,0,3,50.0%,2015.0,DET
7844.0,"Akeem Hunt",7,6,39,6.5,5.6,54,0,27,1,0,10,0,60.0%,0,0,2,33.3%,2015.0,HOU
7845.0,"Mike Davis",6,7,38,5.4,6.3,40,0,11,0,0,13,0,53.8%,0,0,1,14.3%,2015.0,SF
7846.0,"Nick O'Leary",4,1,37,37.0,9.3,37,0,37,1,0,3,0,33.3%,0,0,1,100.0%,2015.0,BUF
7847.0,"Tom Brady",16,1,36,36.0,2.3,30,0,36,1,0,1,0,100.0%,0,0,1,100.0%,2015.0,NE
7848.0,"Michael Campanaro",4,5,35,7.0,8.8,27,0,11,0,0,6,0,83.3%,0,0,1,20.0%,2015.0,BAL
7852.0,"Josh Robinson",5,6,33,5.5,6.6,40,0,9,0,0,6,0,100.0%,0,0,2,33.3%,2015.0,IND
7853.0,"Phillip Supernaw",16,3,32,10.7,2.0,14,0,16,0,0,4,1,75.0%,1,1,1,33.3%,2015.0,TEN
7854.0,"Andrew Quarless",5,4,31,7.8,6.2,10,0,13,0,0,5,0,80.0%,0,0,1,25.0%,2015.0,GB
7855.0,"Orleans Darkwa",16,3,31,10.3,1.9,29,0,15,0,0,5,0,60.0%,0,0,2,66.7%,2015.0,NYG
7856.0,"Jake Fisher",14,1,31,31.0,2.2,22,0,31,1,0,5,1,20.0%,0,0,1,100.0%,2015.0,CIN
7857.0,"Garrett Graham",8,4,30,7.5,3.8,0,1,9,0,0,19,4,21.1%,0,0,1,25.0%,2015.0,HOU
7858.0,"Austin Johnson",10,5,30,6.0,3.0,22,0,12,0,0,8,2,62.5%,0,0,3,60.0%,2015.0,NO
7816.0,"Chris Johnson",11,6,58,9.7,5.3,68,0,40,1,0,13,3,46.2%,0,0,1,16.7%,2015.0,ARI
7851.0,"Troy Niklas",16,4,33,8.3,2.1,-1,2,13,0,0,4,0,100.0%,0,0,3,75.0%,2015.0,ARI
7795.0,"Demetrius Harris",16,7,74,10.6,4.6,18,1,25,1,0,11,1,63.6%,0,0,2,28.6%,2015.0,KAN
7849.0,"Anthony Sherman",16,4,34,8.5,2.1,39,0,18,0,0,5,0,80.0%,0,0,1,25.0%,2015.0,KAN
7824.0,"Alfred Morris",16,10,55,5.5,3.4,36,0,12,0,0,13,0,76.9%,0,0,2,20.0%,2015.0,WAS
7859.0,"Mike Gillislee",5,6,29,4.8,5.8,37,0,14,0,0,7,0,85.7%,0,0,2,33.3%,2015.0,BUF
7860.0,"Lorenzo Taliaferro",3,5,29,5.8,9.7,29,0,11,0,0,5,0,100.0%,0,0,0,0.0%,2015.0,BAL
7861.0,"Russell Shepard",13,3,28,9.3,2.2,-7,1,18,0,0,9,1,33.3%,0,0,3,100.0%,2015.0,TB
7862.0,"Jarryd Hayne",8,6,27,4.5,3.4,21,0,7,0,0,7,0,85.7%,0,0,2,33.3%,2015.0,SF
7863.0,"Cory Harkey",16,5,26,5.2,1.6,21,0,12,0,0,6,0,83.3%,0,0,2,40.0%,2015.0,STL
7864.0,"Michael Williams",15,3,26,8.7,1.7,13,0,15,0,0,6,0,50.0%,0,0,1,33.3%,2015.0,NE
7865.0,"Andrew Turzilli",3,2,25,12.5,8.3,5,0,18,0,0,2,0,100.0%,0,0,1,50.0%,2015.0,TEN
7866.0,"T.J. Graham",4,4,24,6.0,6.0,41,0,18,0,0,4,0,100.0%,0,0,1,25.0%,2015.0,NO
7867.0,"Marquise Goodwin",2,2,24,12.0,12.0,-1,0,14,0,0,2,0,100.0%,0,0,2,100.0%,2015.0,BUF
7869.0,"Toby Gerhart",7,3,23,7.7,3.3,23,0,8,0,0,5,0,60.0%,0,0,1,33.3%,2015.0,JAX
7872.0,"Vincent Brown",1,1,22,22.0,22.0,3,0,22,0,0,2,0,50.0%,0,0,1,100.0%,2015.0,SD
7873.0,"Kenjon Barner",10,9,22,2.4,2.2,49,0,12,0,0,12,3,75.0%,0,0,1,11.1%,2015.0,PHI
7874.0,"Matt LaCosse",2,3,22,7.3,11.0,7,0,10,0,0,3,0,100.0%,0,0,2,66.7%,2015.0,NYG
7876.0,"Geremy Davis",10,2,21,10.5,2.1,8,0,16,0,0,3,0,66.7%,0,0,1,50.0%,2015.0,NYG
7877.0,"Steven Jackson",2,1,20,20.0,10.0,23,0,20,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,NE
7878.0,"Cody Davis",16,1,20,20.0,1.3,1,0,20,0,0,2,0,50.0%,0,0,1,100.0%,2015.0,STL
7879.0,"Reggie Bush",5,4,19,4.8,3.8,25,0,8,0,0,10,1,40.0%,0,0,1,25.0%,2015.0,SF
7880.0,"Tyson Alualu",16,2,19,9.5,1.2,7,0,16,0,0,3,0,66.7%,0,0,2,100.0%,2015.0,JAX
7881.0,"Ka'Deem Carey",11,3,19,6.3,1.7,5,1,11,0,0,3,0,100.0%,0,0,2,66.7%,2015.0,CHI
7882.0,"Kellen Davis",16,3,18,6.0,1.1,2,1,9,0,0,11,2,27.3%,0,0,2,66.7%,2015.0,NYJ
7884.0,"Aaron Ripkowski",15,1,18,18.0,1.2,15,0,18,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,GB
7885.0,"Darren Waller",6,2,18,9.0,3.0,13,0,17,0,0,6,0,33.3%,0,0,1,50.0%,2015.0,BAL
7886.0,"Tyler Varga",3,1,18,18.0,6.0,18,0,18,0,0,2,0,50.0%,0,0,1,100.0%,2015.0,IND
7887.0,"DeAndrew White",4,2,18,9.0,4.5,5,0,10,0,0,2,0,100.0%,0,0,2,100.0%,2015.0,SF
7888.0,"Will Johnson",16,2,16,8.0,1.0,5,0,11,0,0,4,0,50.0%,0,0,1,50.0%,2015.0,PIT
7891.0,"Bobby Rainey",16,3,16,5.3,1.0,24,0,8,0,0,3,0,100.0%,0,0,1,33.3%,2015.0,TB
7892.0,"Roosevelt Nix",15,2,16,8.0,1.1,11,0,10,0,0,3,0,66.7%,0,0,1,50.0%,2015.0,PIT
7893.0,"Tyler Murphy",2,1,16,16.0,8.0,0,0,16,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,PIT
7894.0,"Lucky Whitehead",15,6,16,2.7,1.1,19,0,8,0,0,8,0,75.0%,0,0,1,16.7%,2015.0,DAL
7895.0,"Malcolm Johnson",12,4,15,3.8,1.3,19,0,8,0,0,6,0,66.7%,0,0,0,0.0%,2015.0,CLE
7896.0,"Mario Alford",1,1,15,15.0,15.0,5,0,15,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,CIN
7897.0,"Tevin Coleman",12,2,14,7.0,1.2,12,0,10,0,0,11,1,18.2%,0,0,0,0.0%,2015.0,ATL
7898.0,"Chandler Worthy",3,3,14,4.7,4.7,23,0,12,0,0,4,0,75.0%,0,0,1,33.3%,2015.0,HOU
7899.0,"Jorvorskie Lane",16,2,13,6.5,0.8,12,0,8,0,0,2,0,100.0%,0,0,0,0.0%,2015.0,TB
7900.0,"Corey Grant",6,2,13,6.5,2.2,16,0,8,0,0,3,1,66.7%,0,0,0,0.0%,2015.0,JAX
7901.0,"Jerome Felton",16,1,12,12.0,0.8,8,0,12,0,0,2,1,50.0%,0,0,0,0.0%,2015.0,BUF
7902.0,"Eric Weems",16,1,11,11.0,0.7,5,0,11,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,ATL
7903.0,"Jonathan Krause",2,2,11,5.5,5.5,6,0,7,0,0,4,0,50.0%,0,0,0,0.0%,2015.0,PHI
7904.0,"Sammie Coates",6,1,11,11.0,1.8,4,0,11,0,0,2,0,50.0%,0,0,1,100.0%,2015.0,PIT
7905.0,"Zach Zenner",6,2,11,5.5,1.8,13,0,7,0,0,3,0,66.7%,0,0,0,0.0%,2015.0,DET
7906.0,"Matt Spaeth",13,2,10,5.0,0.8,9,0,6,0,0,3,1,66.7%,0,0,1,50.0%,2015.0,PIT
7908.0,"Jacquizz Rodgers",5,1,10,10.0,2.0,15,0,10,0,0,3,0,33.3%,0,0,0,0.0%,2015.0,CHI
7909.0,"Cordarrelle Patterson",16,2,10,5.0,0.6,3,0,9,0,0,2,0,100.0%,0,0,1,50.0%,2015.0,MIN
7910.0,"Scott Simonson",9,1,10,10.0,1.1,9,0,10,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,CAR
7911.0,"Ryan Tannehill",16,1,9,9.0,0.6,9,0,9,0,0,1,0,100.0%,0,0,0,0.0%,2015.0,MIA
7912.0,"Ben Edwards",2,1,9,9.0,4.5,7,0,9,0,0,2,0,50.0%,0,0,0,0.0%,2015.0,NYG
7913.0,"Rod Streater",1,1,8,8.0,8.0,1,0,8,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,OAK
7914.0,"Tre McBride",7,2,8,4.0,1.1,-8,1,7,0,0,4,1,50.0%,0,0,1,50.0%,2015.0,TEN
7915.0,"Kasen Williams",2,1,8,8.0,4.0,6,0,8,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,SEA
7916.0,"Will Tukuafu",14,1,7,7.0,0.5,5,1,7,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,SEA
7917.0,"Bernard Pierce",7,3,7,2.3,1.0,3,0,6,0,0,5,0,60.0%,0,0,0,0.0%,2015.0,JAX
7918.0,"Andre Williams",16,1,7,7.0,0.4,3,0,7,0,0,3,2,33.3%,0,0,0,0.0%,2015.0,NYG
7919.0,"Kendall Lamm",15,1,7,7.0,0.5,5,0,7,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,HOU
7920.0,"Khari Lee",16,1,7,7.0,0.4,4,0,7,0,0,3,1,33.3%,0,0,0,0.0%,2015.0,CHI
7921.0,"E.J. Bibbs",7,1,7,7.0,1.0,1,0,7,0,0,2,0,50.0%,0,0,0,0.0%,2015.0,CLE
7922.0,"Nic Jacobs",11,1,6,6.0,0.5,5,0,6,0,0,3,1,33.3%,0,0,0,0.0%,2015.0,JAX
7925.0,"Chris Harper",5,1,6,6.0,1.2,1,0,6,0,0,3,0,33.3%,0,0,0,0.0%,2015.0,NE
7889.0,"Kerwynn Williams",6,2,16,8.0,2.7,7,0,12,0,0,2,0,100.0%,0,0,1,50.0%,2015.0,ARI
7907.0,"Mike Iupati",13,1,10,10.0,0.8,9,0,10,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,ARI
7926.0,"Brittan Golden",14,1,5,5.0,0.4,0,0,5,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,ARI
7868.0,"Knile Davis",14,2,24,12.0,1.7,24,0,12,0,0,3,0,66.7%,0,0,1,50.0%,2015.0,KAN
7923.0,"Brian Parker",9,1,6,6.0,0.7,8,0,6,0,0,2,0,50.0%,0,0,0,0.0%,2015.0,KAN
7927.0,"Spencer Ware",11,6,5,0.8,0.5,13,0,5,0,0,6,0,100.0%,0,0,0,0.0%,2015.0,KAN
7871.0,"Darrel Young",16,6,22,3.7,1.4,20,0,8,0,0,6,0,100.0%,0,0,0,0.0%,2015.0,WAS
7928.0,"David Johnson",16,1,4,4.0,0.3,5,0,4,0,0,2,0,50.0%,1,1,0,0.0%,2015.0,SD
7929.0,"Seyi Ajirotutu",13,1,4,4.0,0.3,1,0,4,0,0,3,0,33.3%,0,0,0,0.0%,2015.0,PHI
7930.0,"Tyler Clutts",16,1,4,4.0,0.3,5,0,4,0,0,1,0,100.0%,0,0,0,0.0%,2015.0,DAL
7931.0,"Tyrod Taylor",14,1,4,4.0,0.3,1,0,4,0,0,1,0,100.0%,0,0,0,0.0%,2015.0,BUF
7933.0,"Brian Leonhardt",4,1,4,4.0,1.0,0,0,4,0,0,1,0,100.0%,0,0,0,0.0%,2015.0,SF
7934.0,"C.J. Uzomah",5,1,4,4.0,0.8,2,0,4,0,0,1,0,100.0%,0,0,1,100.0%,2015.0,CIN
7935.0,"Donald Penn",16,1,3,3.0,0.2,1,0,3,0,0,1,0,100.0%,0,0,0,0.0%,2015.0,OAK
7936.0,"Matthew Mulligan",12,1,2,2.0,0.2,2,0,2,0,0,1,0,100.0%,0,0,0,0.0%,2015.0,BUF
7937.0,"MarQueis Gray",4,1,2,2.0,0.5,5,0,2,0,0,1,0,100.0%,0,0,0,0.0%,2015.0,BUF
7938.0,"Terrence Magee",4,1,2,2.0,0.5,0,0,2,0,0,1,0,100.0%,0,0,0,0.0%,2015.0,BAL
