,name,season,age,draft_pos,team,weight,bmi,games,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,pro_bowls,all_pros,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DVOA,DYAR,position.1,Hand Size in,Arm Length in,40 Yard,Vert Leap in,Broad Jump in,Shuttle,3Cone,60Yd Shuttle,team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,rookie_age,rookie_season,height_inches,start_ratio,dpis_drawn,dpi_yards,years_in_league
1086,Devin Street,2015.0,24.0,5-146,DAL,198.0,24.7,14.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,114.0,16.29,1.0,8.1,0.00538,8.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,-0.00101,0.02,wr,9.25,33.38,4.55,37.0,123.0,4.01,6.89,,16.0,3472.0,529.0,334.0,23.0,2014.0,75.0,0.142857142857,0.0,0.0,1.0
1087,Lucky Whitehead,2015.0,23.0,UDFA,DAL,163.0,23.4,15.0,10.0,107.0,10.7,0.0,7.1,8.0,6.0,16.0,2.67,0.0,1.1,0.0075,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,16.0,3472.0,529.0,334.0,23.0,2015.0,70.0,0.0666666666667,0.0,0.0,0.0
1088,Cole Beasley,2015.0,26.0,UDFA,DAL,174.0,26.5,16.0,0.0,0.0,0.0,0.0,0.0,75.0,52.0,536.0,10.31,5.0,33.5,0.00693,7.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,-0.00019,0.64,wr,,,0,,,,,,16.0,3472.0,529.0,334.0,23.0,2012.0,68.0,0.1875,0.0,0.0,3.0
1089,Ed McCaffrey,1999.0,31.0,3-83,DEN,215.0,25.5,15.0,0.0,0.0,0.0,0.0,0.0,124.0,71.0,1018.0,14.34,7.0,67.9,0.00573,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00086,2.05,wr,,,0,,,,,,16.0,3419.0,554.0,319.0,31.0,1999.0,77.0,1.0,1.0,31.0,0.0
1090,Travis McGriff,1999.0,23.0,3-93,DEN,185.0,28.1,14.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,37.0,12.33,0.0,2.6,0.00429,5.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,16.0,3419.0,554.0,319.0,23.0,1999.0,68.0,0.0,0.0,0.0,0.0
1091,Billy Miller,1999.0,22.0,7-218,DEN,245.0,30.6,10.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,59.0,11.8,0.0,5.9,0.005,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,6.0,3.0,0.006,26.0,1.0,2.0,,,,,,,0,,,,,,16.0,3419.0,554.0,319.0,22.0,1999.0,75.0,0.0,0.0,0.0,0.0
1092,Andre Cooper,1999.0,24.0,UDFA,DEN,210.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,98.0,10.89,0.0,9.8,0.00529,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,16.0,3419.0,554.0,319.0,24.0,1999.0,74.0,0.1,0.0,0.0,0.0
1093,Rod Smith,1999.0,29.0,UDFA,DEN,200.0,27.1,15.0,0.0,0.0,0.0,0.0,0.0,139.0,79.0,1020.0,12.91,4.0,68.0,0.00568,7.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00044,1.85,wr,,,0,,,,,,16.0,3419.0,554.0,319.0,29.0,1999.0,72.0,1.0,6.0,120.0,0.0
1094,Chris Doering,1999.0,26.0,6-185,DEN,202.0,24.6,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,22.0,7.33,0.0,7.3,0.006,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,16.0,3419.0,554.0,319.0,26.0,1999.0,76.0,0.0,0.0,0.0,0.0
1095,Howard Griffith,1999.0,32.0,9-236,DEN,230.0,31.2,16.0,17.0,66.0,3.88,1.0,4.1,39.0,26.0,192.0,7.38,1.0,12.0,0.00667,4.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,16.0,3419.0,554.0,319.0,32.0,1999.0,72.0,1.0,0.0,0.0,0.0
1096,Rod Smith,2000.0,30.0,UDFA,DEN,200.0,27.1,16.0,6.0,99.0,16.5,1.0,6.2,173.0,100.0,1602.0,16.02,8.0,100.1,0.00578,9.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00136,3.66,wr,,,0,,,,,,28.0,4378.0,607.0,372.0,29.0,1999.0,72.0,1.0,6.0,72.0,1.0
1097,Robert Brooks,2000.0,30.0,3-62,DEN,177.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,51.0,17.0,0.0,12.8,0.0075,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,28.0,4378.0,607.0,372.0,30.0,2000.0,72.0,0.0,0.0,0.0,0.0
1098,Scottie Montgomery,2000.0,22.0,UDFA,DEN,195.0,25.7,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,2.5,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,28.0,4378.0,607.0,372.0,22.0,2000.0,73.0,0.0,0.0,0.0,0.0
1099,Travis McGriff,2000.0,24.0,3-93,DEN,185.0,28.1,15.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,51.0,25.5,1.0,3.4,0.0025,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,1.0,0.005,43.0,1.0,0.0,,,,,,,0,,,,,,28.0,4378.0,607.0,372.0,23.0,1999.0,68.0,0.0,0.0,0.0,1.0
1100,Ed McCaffrey,2000.0,32.0,3-83,DEN,215.0,25.5,16.0,0.0,0.0,0.0,0.0,0.0,149.0,101.0,1317.0,13.04,9.0,82.3,0.00678,8.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00184,3.77,wr,,,0,,,,,,28.0,4378.0,607.0,372.0,31.0,1999.0,77.0,1.0,5.0,81.0,1.0
1101,Chris Cole,2000.0,23.0,3-70,DEN,195.0,26.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,28.0,4378.0,607.0,372.0,23.0,2000.0,72.0,0.0,0.0,0.0,0.0
1102,Kevin Kasper,2001.0,24.0,6-190,DEN,197.0,26.0,10.0,3.0,19.0,6.33,0.0,1.9,12.0,8.0,84.0,10.5,0.0,8.4,0.00667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,25.0,5.0,0.00625,21.0,0.0,1.0,98.0,9e-05,0.13,wr,,,4.42,43.5,126.0,3.73,6.56,,26.0,2940.0,511.0,312.0,24.0,2001.0,73.0,0.4,0.0,0.0,0.0
1103,Phil McGeoghan,2001.0,22.0,UDFA,DEN,224.0,28.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,26.0,2940.0,511.0,312.0,22.0,2001.0,74.0,0.0,0.0,0.0,0.0
1104,Keith Poole,2001.0,27.0,4-116,DEN,188.0,25.5,6.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,38.0,7.6,0.0,6.3,0.005,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,10.0,2.0,0.004,10.0,0.0,0.0,35.0,-0.00378,-0.2,wr,,,0,,,,,,26.0,2940.0,511.0,312.0,25.0,1999.0,72.0,0.5,0.0,0.0,2.0
1105,Rod Smith,2001.0,31.0,UDFA,DEN,200.0,27.1,15.0,3.0,27.0,9.0,0.0,1.8,172.0,113.0,1343.0,11.88,11.0,89.5,0.00657,7.81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00141,3.61,wr,,,0,,,,,,26.0,2940.0,511.0,312.0,29.0,1999.0,72.0,0.933333333333,4.0,46.0,2.0
1106,Scottie Montgomery,2001.0,23.0,UDFA,DEN,195.0,25.7,8.0,1.0,5.0,5.0,0.0,0.6,22.0,11.0,99.0,9.0,0.0,12.4,0.005,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-0.00411,-0.43,wr,,,4.57,36.0,117.0,4.11,7.16,,26.0,2940.0,511.0,312.0,22.0,2000.0,73.0,0.0,0.0,0.0,1.0
1107,Ed McCaffrey,2001.0,33.0,3-83,DEN,215.0,25.5,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,94.0,15.67,1.0,94.0,0.00857,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,26.0,2940.0,511.0,312.0,31.0,1999.0,77.0,1.0,0.0,0.0,2.0
1108,Travis McGriff,2001.0,25.0,3-93,DEN,185.0,28.1,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,26.0,2940.0,511.0,312.0,23.0,1999.0,68.0,0.0,0.0,0.0,2.0
1109,Chris Cole,2001.0,24.0,3-70,DEN,195.0,26.4,16.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,128.0,14.22,0.0,8.0,0.00474,6.74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-0.00328,-0.27,wr,,,4.37,37.5,125.0,4.09,6.76,,26.0,2940.0,511.0,312.0,23.0,2000.0,72.0,0.125,0.0,0.0,1.0
1110,Rod Smith,2002.0,32.0,UDFA,DEN,200.0,27.1,16.0,6.0,9.0,1.5,0.0,0.6,147.0,89.0,1027.0,11.54,5.0,64.2,0.00605,6.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00038,1.89,wr,,,0,,,,,,21.0,3824.0,554.0,359.0,29.0,1999.0,72.0,1.0,5.0,90.0,3.0
1111,Ed McCaffrey,2002.0,34.0,3-83,DEN,215.0,25.5,16.0,2.0,22.0,11.0,0.0,1.4,103.0,69.0,903.0,13.09,2.0,56.4,0.0067,8.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,0.00096,1.81,wr,,,0,,,,,,21.0,3824.0,554.0,359.0,31.0,1999.0,77.0,1.0,1.0,6.0,3.0
1112,Scottie Montgomery,2002.0,24.0,UDFA,DEN,195.0,25.7,15.0,4.0,27.0,6.75,0.0,1.8,6.0,4.0,51.0,12.75,1.0,3.4,0.00667,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,21.0,3824.0,554.0,359.0,22.0,2000.0,73.0,0.0,0.0,0.0,2.0
1113,Herb Haygood,2002.0,25.0,5-144,DEN,193.0,26.9,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,21.0,3824.0,554.0,359.0,25.0,2002.0,71.0,0.0,0.0,0.0,0.0
1114,Ashley Lelie,2002.0,22.0,1-19,DEN,200.0,25.0,16.0,4.0,40.0,10.0,0.0,2.5,53.0,35.0,525.0,15.0,2.0,32.8,0.0066,9.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,0.00306,1.7,wr,,,0,,,,,,21.0,3824.0,554.0,359.0,22.0,2002.0,75.0,0.0625,1.0,26.0,0.0
1115,Nate Jackson,2003.0,24.0,UDFA,DEN,223.0,27.9,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,20.0,3145.0,509.0,303.0,24.0,2003.0,75.0,0.0,0.0,0.0,0.0
1116,Adrian Madise,2003.0,23.0,5-158,DEN,215.0,30.0,11.0,1.0,10.0,10.0,0.0,0.9,3.0,2.0,10.0,5.0,0.0,0.9,0.00667,3.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,20.0,3145.0,509.0,303.0,23.0,2003.0,71.0,0.0,0.0,0.0,0.0
1117,Charlie Adams,2003.0,24.0,UDFA,DEN,190.0,24.4,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,20.0,3145.0,509.0,303.0,24.0,2003.0,74.0,0.0,0.0,0.0,0.0
1118,Rod Smith,2003.0,33.0,UDFA,DEN,200.0,27.1,15.0,10.0,98.0,9.8,0.0,6.5,114.0,74.0,845.0,11.42,3.0,56.3,0.00649,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00058,1.7,wr,,,0,,,,,,20.0,3145.0,509.0,303.0,29.0,1999.0,72.0,1.0,5.0,51.0,4.0
1119,Chris Cole,2003.0,26.0,3-70,DEN,195.0,26.4,11.0,2.0,8.0,4.0,0.0,0.7,8.0,3.0,36.0,12.0,0.0,3.3,0.00375,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,20.0,3145.0,509.0,303.0,23.0,2000.0,72.0,0.0,0.0,0.0,3.0
1120,Ed McCaffrey,2003.0,35.0,3-83,DEN,215.0,25.5,12.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,195.0,10.26,0.0,16.3,0.00559,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,-0.00201,-0.19,wr,,,0,,,,,,20.0,3145.0,509.0,303.0,31.0,1999.0,77.0,0.583333333333,0.0,0.0,4.0
1121,Ashley Lelie,2003.0,23.0,1-19,DEN,200.0,25.0,16.0,8.0,43.0,5.38,0.0,2.7,81.0,37.0,628.0,16.97,2.0,39.3,0.00457,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,0.00045,1.08,wr,,,0,,,,,,20.0,3145.0,509.0,303.0,22.0,2002.0,75.0,0.625,3.0,74.0,1.0
1122,Nate Jackson,2004.0,25.0,UDFA,DEN,223.0,27.9,12.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,73.0,9.13,0.0,6.1,0.00727,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,29.0,4259.0,555.0,327.0,24.0,2003.0,75.0,0.0,0.0,0.0,1.0
1123,Ashley Lelie,2004.0,24.0,1-19,DEN,200.0,25.0,16.0,3.0,5.0,1.67,0.0,0.3,101.0,54.0,1084.0,20.07,7.0,67.8,0.00535,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00229,2.92,wr,,,0,,,,,,29.0,4259.0,555.0,327.0,22.0,2002.0,75.0,1.0,5.0,119.0,2.0
1124,Darius Watts,2004.0,23.0,2-54,DEN,190.0,24.4,16.0,5.0,33.0,6.6,0.0,2.1,53.0,31.0,385.0,12.42,1.0,24.1,0.00585,7.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,-0.00115,0.05,wr,,,0,,,,,,29.0,4259.0,555.0,327.0,23.0,2004.0,74.0,0.125,1.0,8.0,0.0
1125,Charlie Adams,2004.0,25.0,UDFA,DEN,190.0,24.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,29.0,4259.0,555.0,327.0,24.0,2003.0,74.0,0.0,0.0,0.0,1.0
1126,Rod Smith,2004.0,34.0,UDFA,DEN,200.0,27.1,16.0,5.0,33.0,6.6,0.0,2.1,136.0,79.0,1144.0,14.48,7.0,71.5,0.00581,8.41,4.0,3.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00058,1.97,wr,,,0,,,,,,29.0,4259.0,555.0,327.0,29.0,1999.0,72.0,1.0,3.0,54.0,5.0
1127,Triandos Luke,2004.0,23.0,6-171,DEN,190.0,27.3,10.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,52.0,8.67,0.0,5.2,0.0075,6.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,29.0,4259.0,555.0,327.0,23.0,2004.0,70.0,0.0,0.0,0.0,0.0
1128,Todd Devoe,2005.0,25.0,UDFA,DEN,198.0,25.4,14.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,87.0,9.67,1.0,6.2,0.00643,6.21,0.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,20.0,3628.0,521.0,312.0,25.0,2005.0,74.0,0.0,0.0,0.0,0.0
1129,Jeb Putzier,2005.0,26.0,6-191,DEN,256.0,31.2,16.0,0.0,0.0,0.0,0.0,0.0,58.0,37.0,481.0,13.0,0.0,30.1,0.00638,8.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,20.0,3628.0,521.0,312.0,26.0,2005.0,76.0,0.25,0.0,0.0,0.0
1130,David Terrell,2005.0,26.0,1-8,DEN,215.0,26.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,20.0,3628.0,521.0,312.0,22.0,2001.0,75.0,0.0,0.0,0.0,4.0
1131,Rod Smith,2005.0,35.0,UDFA,DEN,200.0,27.1,16.0,1.0,7.0,7.0,0.0,0.4,126.0,85.0,1105.0,13.0,6.0,69.1,0.00675,8.77,2.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00152,2.74,wr,,,0,,,,,,20.0,3628.0,521.0,312.0,29.0,1999.0,72.0,1.0,1.0,2.0,6.0
1132,Charlie Adams,2005.0,26.0,UDFA,DEN,190.0,24.4,16.0,5.0,14.0,2.8,0.0,0.9,36.0,21.0,203.0,9.67,0.0,12.7,0.00583,5.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,-0.00331,-0.54,wr,,,0,,,,,,20.0,3628.0,521.0,312.0,24.0,2003.0,74.0,0.125,1.0,4.0,2.0
1133,Darius Watts,2005.0,24.0,2-54,DEN,190.0,24.4,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,22.0,11.0,0.0,3.7,0.005,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,20.0,3628.0,521.0,312.0,23.0,2004.0,74.0,0.0,0.0,0.0,1.0
1134,Ashley Lelie,2005.0,25.0,1-19,DEN,200.0,25.0,16.0,5.0,84.0,16.8,0.0,5.3,88.0,42.0,770.0,18.33,1.0,48.1,0.00477,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,-0.00035,0.63,wr,,,0,,,,,,20.0,3628.0,521.0,312.0,22.0,2002.0,75.0,0.8125,1.0,5.0,3.0
1135,Javon Walker,2006.0,28.0,1-20,DEN,220.0,27.5,16.0,9.0,123.0,13.67,1.0,7.7,126.0,69.0,1084.0,15.71,8.0,67.8,0.00548,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00082,2.1,wr,,,4.38,39.5,126.0,4.05,6.86,,20.0,2799.0,454.0,256.0,24.0,2002.0,75.0,1.0,2.0,22.0,4.0
1136,Brian Clark,2006.0,23.0,UDFA,DEN,204.0,26.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,20.0,2799.0,454.0,256.0,23.0,2006.0,74.0,0.0,0.0,0.0,0.0
1137,Brandon Marshall,2006.0,22.0,4-119,DEN,229.0,27.9,15.0,2.0,12.0,6.0,0.0,0.8,37.0,20.0,309.0,15.45,2.0,20.6,0.00541,8.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,-0.00087,0.12,wr,10.38,33.75,4.52,37.0,120.0,4.09,7.05,11.87,20.0,2799.0,454.0,256.0,22.0,2006.0,76.0,0.0666666666667,0.0,0.0,0.0
1138,Todd Devoe,2006.0,26.0,UDFA,DEN,198.0,25.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,20.0,2799.0,454.0,256.0,25.0,2005.0,74.0,0.0,0.0,0.0,1.0
1139,David Kircus,2006.0,26.0,6-175,DEN,185.0,24.4,16.0,0.0,0.0,0.0,0.0,0.0,27.0,9.0,187.0,20.78,0.0,11.7,0.00333,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-0.00217,-0.19,wr,,,0,,,,,,20.0,2799.0,454.0,256.0,23.0,2003.0,73.0,0.0,1.0,6.0,3.0
1140,Quincy Morgan,2006.0,29.0,2-33,DEN,210.0,27.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,20.0,2799.0,454.0,256.0,24.0,2001.0,73.0,0.0,0.0,0.0,5.0
1141,Brandon Marshall,2007.0,23.0,4-119,DEN,229.0,27.9,16.0,5.0,57.0,11.4,0.0,3.6,170.0,102.0,1325.0,12.99,7.0,82.8,0.006,7.79,3.0,3.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.00022,1.4,wr,10.38,33.75,4.52,37.0,120.0,4.09,7.05,11.87,21.0,3584.0,515.0,326.0,22.0,2006.0,76.0,1.0,0.0,0.0,1.0
1142,Glenn Martinez,2007.0,26.0,UDFA,DEN,183.0,24.1,12.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,175.0,12.5,0.0,14.6,0.00583,7.29,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,46.0,9.0,0.00643,23.0,0.0,2.0,167.0,-0.00033,0.16,wr,,,0,,,,,,21.0,3584.0,515.0,326.0,24.0,2005.0,73.0,0.0833333333333,0.0,0.0,2.0
1143,Brandon Stokley,2008.0,32.0,4-105,DEN,197.0,27.5,15.0,0.0,0.0,0.0,0.0,0.0,86.0,49.0,528.0,10.78,3.0,35.2,0.0057,6.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,-0.00052,0.5,wr,,,4.49,35.5,118.0,4.01,7.04,,25.0,4471.0,620.0,386.0,23.0,1999.0,71.0,0.133333333333,0.0,0.0,9.0
1144,Chad Jackson,2008.0,23.0,2-36,DEN,205.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,19.0,0.0,4.8,0.01,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,25.0,4471.0,620.0,386.0,21.0,2006.0,73.0,0.0,0.0,0.0,2.0
1145,Eddie Royal,2008.0,22.0,2-42,DEN,182.0,26.1,15.0,11.0,109.0,9.91,0.0,7.3,129.0,91.0,980.0,10.77,5.0,65.3,0.00705,7.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-2e-05,1.27,wr,,,4.39,36.0,124.0,4.34,7.07,11.66,25.0,4471.0,620.0,386.0,22.0,2008.0,70.0,1.0,1.0,6.0,0.0
1146,Darrell Jackson,2008.0,30.0,3-80,DEN,201.0,27.3,12.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,190.0,15.83,1.0,15.8,0.00571,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,3e-05,0.23,wr,,,4.56,,,,,,25.0,4471.0,620.0,386.0,23.0,2001.0,72.0,0.166666666667,0.0,0.0,7.0
1147,Cliff Russell,2008.0,29.0,3-87,DEN,193.0,26.9,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,25.0,4471.0,620.0,386.0,24.0,2003.0,71.0,0.0,0.0,0.0,5.0
