index,rk,name,season,age,draft_pos,team,league,height,weight,bmi,games,games_started,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,years_in_league,pro_bowls,all_pros,av,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DPI,DVOA,DYAR,position,"Hand Size in","Arm Length in","40 Yard","Vert Leap in","Broad Jump in",Shuttle,3Cone,"60Yd Shuttle",team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,total_points,rookie_age,rookie_season
1906.0,1907.0,"Bruce Ellington",2015.0,24.0,4-106,SF,NFL,5-9,197.0,29.1,13.0,0.0,1.0,7.0,7.0,0.0,0.5,19.0,13.0,153.0,11.77,0.0,11.8,68.4%,8.05,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,111,4,30.8%,44,3,1,70.0,0/0,-32.7%,-27.0,wr,9.63,31.0,4.45,39.5,120.0,3.95,6.69,11.12,16.0,3316.0,526.0,322.0,238.0,23.0,2014.0
2794.0,2795.0,"DeAndrew White",2015.0,,,SF,NFL,6-0,192.0,26.0,4.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,18.0,9.0,0.0,4.5,100.0%,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,5,2,100.0%,10,0,0,,,,,,,,,,,,,,16.0,3316.0,526.0,322.0,238.0,,2015.0
1286.0,1287.0,"Vance McDonald",2015.0,25.0,2-55,SF,NFL,6-4,267.0,32.5,14.0,11.0,0.0,0.0,,0.0,0.0,46.0,30.0,326.0,10.87,3.0,23.3,65.2%,7.09,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,183,15,50.0%,36,2,6,,,,,,,,,,,,,,16.0,3316.0,526.0,322.0,238.0,25.0,2015.0
1290.0,1291.0,"Quinton Patton",2015.0,25.0,4-128,SF,NFL,6-0,204.0,27.7,16.0,4.0,1.0,5.0,5.0,0.0,0.3,57.0,30.0,394.0,13.13,1.0,24.6,52.6%,6.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,212,15,50.0%,41,5,3,344.0,0/0,-14.7%,-9.0,wr,9.38,32.78,4.53,33.0,118.0,4.01,6.91,,16.0,3316.0,526.0,322.0,238.0,23.0,2013.0
2454.0,2455.0,"Jerome Simpson",2015.0,29.0,2-46,SF,NFL,6-1,193.0,25.5,5.0,1.0,0.0,0.0,,0.0,0.0,19.0,5.0,54.0,10.8,1.0,10.8,26.3%,2.84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,15,4,80.0%,16,0,1,55.0,0/0,-42.2%,-43.0,wr,,,4.42,37.5,136.0,4.52,7.08,,16.0,3316.0,526.0,322.0,238.0,22.0,2008.0
1201.0,1202.0,"Torrey Smith",2015.0,26.0,2-58,SF,NFL,6-1,205.0,27.0,16.0,12.0,0.0,0.0,,0.0,0.0,62.0,33.0,663.0,20.09,4.0,41.4,53.2%,10.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,1,229,23,69.7%,76,8,3,604.0,2/32,14.3%,134.0,wr,8.63,32.63,4.41,41.0,126.0,4.13,6.72,11.33,16.0,3316.0,526.0,322.0,238.0,22.0,2011.0
358.0,359.0,"Anquan Boldin",2015.0,35.0,2-54,SF,NFL,6-1,218.0,28.8,14.0,13.0,0.0,0.0,,0.0,0.0,111.0,69.0,789.0,11.43,4.0,56.4,62.2%,7.11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,2,291,35,50.7%,51,10,2,769.0,2/24,-7.9%,41.0,wr,,,4.72,33.5,114.0,4.33,7.35,,16.0,3316.0,526.0,322.0,238.0,23.0,2003.0
265.0,266.0,"Isaac Bruce",1999.0,27.0,2-33,STL,NFL,6-0,188.0,25.5,16.0,16.0,5.0,32.0,6.4,0.0,2.0,120.0,77.0,1165.0,15.13,12.0,72.8,64.2%,9.71,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,wr,4,335,54,70.1%,60,12,4,,6/151,30.8%,422.0,wr,,,,,,,,,50.0,5392.0,651.0,420.0,609.0,27.0,1999.0
678.0,679.0,"Torry Holt",1999.0,23.0,1-6,STL,NFL,6-0,190.0,25.8,16.0,15.0,3.0,25.0,8.33,0.0,1.6,97.0,52.0,788.0,15.15,6.0,49.3,53.6%,8.12,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,wr,2,208,32,61.5%,63,7,6,676.0,2/45,-4.5%,59.0,wr,,,4.44,37.0,118.0,,,,50.0,5392.0,651.0,420.0,609.0,23.0,1999.0
3189.0,3190.0,"Tony Horne",1999.0,23.0,,STL,NFL,5-9,173.0,25.5,12.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,0,0,-,0,0,0,,,,,,,,,,,,,,50.0,5392.0,651.0,420.0,609.0,23.0,1999.0
1101.0,1102.0,"Az-Zahir Hakim",1999.0,22.0,4-96,STL,NFL,5-10,189.0,27.1,15.0,0.0,4.0,44.0,11.0,0.0,2.9,56.0,36.0,677.0,18.81,8.0,45.1,64.3%,12.09,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,wr,1,390,25,69.4%,75,7,7,,,,,,,,,,,,,,50.0,5392.0,651.0,420.0,609.0,22.0,1999.0
1198.0,1199.0,"Ricky Proehl",1999.0,31.0,3-58,STL,NFL,6-0,190.0,25.8,15.0,2.0,0.0,0.0,,0.0,0.0,49.0,33.0,349.0,10.58,0.0,23.3,67.3%,7.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,0,107,24,72.7%,30,3,2,415.0,0/0,8.1%,77.0,wr,,,,,,,,,50.0,5392.0,651.0,420.0,609.0,31.0,1999.0
2356.0,2357.0,"Jeff Robinson",1999.0,29.0,4-98,STL,NFL,6-4,264.0,32.1,16.0,9.0,0.0,0.0,,0.0,0.0,11.0,6.0,76.0,12.67,2.0,4.8,54.5%,6.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,17,4,66.7%,30,1,0,,,,,,,,,,,,,,50.0,5392.0,651.0,420.0,609.0,29.0,1999.0
1262.0,1263.0,"Ricky Proehl",2000.0,32.0,3-58,STL,NFL,6-0,190.0,25.8,12.0,4.0,0.0,0.0,,0.0,0.0,39.0,31.0,441.0,14.23,4.0,36.8,79.5%,11.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,0,88,26,83.9%,29,3,2,584.0,0/0,71.3%,239.0,wr,,,,,,,,,40.0,5582.0,627.0,404.0,568.0,31.0,1999.0
3024.0,3025.0,"Darrius Blevins",2000.0,24.0,,STL,NFL,6-2,216.0,27.7,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,40.0,5582.0,627.0,404.0,568.0,24.0,2000.0
199.0,200.0,"Torry Holt",2000.0,24.0,1-6,STL,NFL,6-0,190.0,25.8,16.0,15.0,2.0,7.0,3.5,0.0,0.4,139.0,82.0,1635.0,19.94,6.0,102.2,59.0%,11.76,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,wr,8,513,60,73.2%,85,15,10,,0/0,26.6%,404.0,wr,,,4.44,37.0,118.0,,,,40.0,5582.0,627.0,404.0,568.0,23.0,1999.0
642.0,643.0,"Az-Zahir Hakim",2000.0,23.0,4-96,STL,NFL,5-10,189.0,27.1,16.0,4.0,5.0,19.0,3.8,0.0,1.2,81.0,53.0,734.0,13.85,4.0,45.9,65.4%,9.06,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,wr,3,385,32,60.4%,80,5,8,,,,,,,,,,,,,,40.0,5582.0,627.0,404.0,568.0,22.0,1999.0
2507.0,2508.0,"Tony Horne",2000.0,24.0,,STL,NFL,5-9,173.0,25.5,11.0,0.0,2.0,6.0,3.0,0.0,0.5,7.0,4.0,32.0,8.0,2.0,2.9,57.1%,4.57,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,1,2,50.0%,18,0,0,,,,,,,,,,,,,,40.0,5582.0,627.0,404.0,568.0,23.0,1999.0
3442.0,3443.0,"Chris Thomas",2000.0,29.0,,STL,NFL,6-0,185.0,25.1,16.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0%,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,-,0,0,0,,,,,,,,,,,,,,40.0,5582.0,627.0,404.0,568.0,28.0,1999.0
134.0,135.0,"Isaac Bruce",2000.0,28.0,2-33,STL,NFL,6-0,188.0,25.5,16.0,16.0,1.0,11.0,11.0,0.0,0.7,135.0,87.0,1471.0,16.91,9.0,91.9,64.4%,10.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,wr,4,345,66,75.9%,78,14,6,,1/10,30.2%,448.0,wr,,,,,,,,,40.0,5582.0,627.0,404.0,568.0,27.0,1999.0
985.0,986.0,"Ricky Proehl",2001.0,33.0,3-58,STL,NFL,6-0,190.0,25.8,16.0,2.0,1.0,5.0,5.0,0.0,0.3,55.0,40.0,563.0,14.08,5.0,35.2,72.7%,10.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,1,189,31,77.5%,37,4,2,761.0,1/21,49.3%,273.0,wr,,,,,,,,,41.0,5411.0,658.0,447.0,594.0,31.0,1999.0
437.0,438.0,"Isaac Bruce",2001.0,29.0,2-33,STL,NFL,6-0,188.0,25.5,16.0,16.0,4.0,23.0,5.75,0.0,1.4,103.0,64.0,1106.0,17.28,6.0,69.1,62.1%,10.74,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,wr,3,267,49,76.6%,51,12,7,,2/24,21.2%,268.0,wr,,,,,,,,,41.0,5411.0,658.0,447.0,594.0,27.0,1999.0
3311.0,3312.0,"Yo Murphy",2001.0,28.0,,STL,NFL,5-10,187.0,26.8,16.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,41.0,5411.0,658.0,447.0,594.0,26.0,1999.0
209.0,210.0,"Torry Holt",2001.0,25.0,1-6,STL,NFL,6-0,190.0,25.8,16.0,14.0,2.0,0.0,0.0,0.0,0.0,133.0,81.0,1363.0,16.83,7.0,85.2,60.9%,10.25,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,16.0,wr,3,334,58,71.6%,51,12,5,,3/61,21.0%,343.0,wr,,,4.44,37.0,118.0,,,,41.0,5411.0,658.0,447.0,594.0,23.0,1999.0
1003.0,1004.0,"Az-Zahir Hakim",2001.0,24.0,4-96,STL,NFL,5-10,189.0,27.1,16.0,1.0,11.0,50.0,4.55,0.0,3.1,53.0,39.0,374.0,9.59,3.0,23.4,73.6%,7.06,8.0,1.0,-12.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,0,179,21,53.8%,33,2,2,,,,,,,,,,,,,,41.0,5411.0,658.0,447.0,594.0,22.0,1999.0
2466.0,2467.0,"Terrence Wilkins",2002.0,27.0,,STL,NFL,5-10,180.0,25.8,13.0,0.0,6.0,56.0,9.33,0.0,4.3,6.0,5.0,31.0,6.2,0.0,2.4,83.3%,5.17,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,43,2,40.0%,14,0,0,,,,,,,,,,,,,,24.0,4154.0,635.0,408.0,316.0,24.0,1999.0
3254.0,3255.0,"Dane Looker",2002.0,26.0,,STL,NFL,6-0,194.0,26.3,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,24.0,4154.0,635.0,408.0,316.0,26.0,2002.0
2193.0,2194.0,"Brandon Manumaleuna",2002.0,22.0,4-129,STL,NFL,6-2,288.0,37.0,16.0,10.0,0.0,0.0,,0.0,0.0,14.0,8.0,106.0,13.25,1.0,6.6,57.1%,7.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,36,5,62.5%,27,2,0,,,,,,,,,,,,,,24.0,4154.0,635.0,408.0,316.0,22.0,2002.0
2435.0,2436.0,"Yo Murphy",2002.0,29.0,,STL,NFL,5-10,187.0,26.8,11.0,1.0,0.0,0.0,,0.0,0.0,6.0,5.0,23.0,4.6,0.0,2.1,83.3%,3.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,8,0,0.0%,8,0,0,,,,,,,,,,,,,,24.0,4154.0,635.0,408.0,316.0,26.0,1999.0
110.0,111.0,"Torry Holt",2002.0,26.0,1-6,STL,NFL,6-0,190.0,25.8,16.0,11.0,2.0,18.0,9.0,0.0,1.1,160.0,91.0,1302.0,14.31,4.0,81.4,56.9%,8.14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,wr,4,342,69,75.8%,58,10,12,,1/21,10.4%,283.0,wr,,,4.44,37.0,118.0,,,,24.0,4154.0,635.0,408.0,316.0,23.0,1999.0
1700.0,1701.0,"Troy Edwards",2002.0,25.0,1-13,STL,NFL,5-10,191.0,27.4,14.0,0.0,3.0,21.0,7.0,0.0,1.5,24.0,18.0,157.0,8.72,2.0,11.2,75.0%,6.54,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,83,8,44.4%,48,1,0,173.0,0/0,-6.9%,11.0,wr,,,4.57,36.5,118.0,4.16,7.37,,24.0,4154.0,635.0,408.0,316.0,22.0,1999.0
232.0,233.0,"Isaac Bruce",2002.0,30.0,2-33,STL,NFL,6-0,188.0,25.5,16.0,16.0,3.0,18.0,6.0,0.0,1.1,130.0,79.0,1075.0,13.61,7.0,67.2,60.8%,8.27,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,wr,2,191,50,63.3%,34,8,10,,0/0,8.8%,210.0,wr,,,,,,,,,24.0,4154.0,635.0,408.0,316.0,27.0,1999.0
913.0,914.0,"Ricky Proehl",2002.0,34.0,3-58,STL,NFL,6-0,190.0,25.8,16.0,2.0,0.0,0.0,,0.0,0.0,70.0,43.0,466.0,10.84,4.0,29.1,61.4%,6.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,159,29,67.4%,33,3,6,575.0,0/0,6.1%,99.0,wr,,,,,,,,,24.0,4154.0,635.0,408.0,316.0,31.0,1999.0
2062.0,2063.0,"Shaun McDonald",2003.0,22.0,4-106,STL,NFL,5-10,183.0,26.3,8.0,1.0,2.0,7.0,3.5,0.0,0.9,21.0,10.0,62.0,6.2,0.0,7.8,47.6%,2.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,25,4,40.0%,13,0,0,10.0,0/0,-63.4%,-81.0,wr,,,,,,,,,23.0,4277.0,646.0,404.0,470.0,22.0,2003.0
1617.0,1618.0,"Mike Furrey",2003.0,26.0,,STL,NFL,6-0,185.0,25.1,13.0,0.0,3.0,5.0,1.67,0.0,0.4,33.0,20.0,189.0,9.45,0.0,14.5,60.6%,5.73,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,79,12,60.0%,24,0,4,206.0,1/4,-14.8%,-6.0,wr,,,,,,,,,23.0,4277.0,646.0,404.0,470.0,26.0,2003.0
8.0,9.0,"Torry Holt",2003.0,27.0,1-6,STL,NFL,6-0,190.0,25.8,16.0,15.0,1.0,5.0,5.0,0.0,0.3,183.0,117.0,1696.0,14.5,12.0,106.0,63.9%,9.27,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,wr,10,377,84,71.8%,48,15,5,,2/46,23.6%,508.0,wr,,,4.44,37.0,118.0,,,,23.0,4277.0,646.0,404.0,470.0,23.0,1999.0
360.0,361.0,"Isaac Bruce",2003.0,31.0,2-33,STL,NFL,6-0,188.0,25.5,15.0,15.0,2.0,17.0,8.5,0.0,1.1,119.0,69.0,981.0,14.22,5.0,65.4,58.0%,8.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,wr,2,270,49,71.0%,41,10,5,,3/24,7.4%,188.0,wr,,,,,,,,,23.0,4277.0,646.0,404.0,470.0,27.0,1999.0
814.0,815.0,"Dane Looker",2003.0,27.0,,STL,NFL,6-0,194.0,26.3,16.0,2.0,0.0,0.0,,0.0,0.0,75.0,47.0,495.0,10.53,3.0,30.9,62.7%,6.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,0,176,27,57.4%,41,2,1,516.0,0/0,-8.2%,26.0,wr,,,,,,,,,23.0,4277.0,646.0,404.0,470.0,26.0,2002.0
2485.0,2486.0,"Kevin Curtis",2003.0,25.0,3-74,STL,NFL,5-11,186.0,25.9,4.0,1.0,0.0,0.0,,0.0,0.0,5.0,4.0,13.0,3.25,0.0,3.3,80.0%,2.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,9,1,25.0%,8,0,0,,,,,,,,,,,,,,23.0,4277.0,646.0,404.0,470.0,25.0,2003.0
1312.0,1313.0,"Brandon Manumaleuna",2003.0,23.0,4-129,STL,NFL,6-2,288.0,37.0,16.0,15.0,4.0,15.0,3.75,0.0,0.9,45.0,29.0,238.0,8.21,2.0,14.9,64.4%,5.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,167,9,31.0%,39,2,2,,,,,,,,,,,,,,23.0,4277.0,646.0,404.0,470.0,22.0,2002.0
120.0,121.0,"Isaac Bruce",2004.0,32.0,2-33,STL,NFL,6-0,188.0,25.5,16.0,16.0,0.0,0.0,,0.0,0.0,148.0,89.0,1292.0,14.52,6.0,80.8,60.1%,8.73,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,wr,6,352,64,71.9%,56,12,8,,1/19,4.2%,194.0,wr,,,,,,,,,27.0,4809.0,647.0,413.0,363.0,27.0,1999.0
1212.0,1213.0,"Kevin Curtis",2004.0,26.0,3-74,STL,NFL,5-11,186.0,25.9,15.0,0.0,3.0,24.0,8.0,0.0,1.6,50.0,32.0,421.0,13.16,2.0,28.1,64.0%,8.42,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,118,18,56.3%,41,4,3,392.0,2/16,2.2%,56.0,wr,,,4.42,36.0,122.0,3.99,6.76,,27.0,4809.0,647.0,413.0,363.0,25.0,2003.0
85.0,86.0,"Torry Holt",2004.0,28.0,1-6,STL,NFL,6-0,190.0,25.8,16.0,16.0,0.0,0.0,,0.0,0.0,135.0,94.0,1372.0,14.6,10.0,85.8,69.6%,10.16,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,wr,6,314,58,61.7%,75,11,2,,2/50,16.7%,308.0,wr,,,4.44,37.0,118.0,,,,27.0,4809.0,647.0,413.0,363.0,23.0,1999.0
2853.0,2854.0,"Mike Furrey",2004.0,27.0,,STL,NFL,6-0,185.0,25.1,8.0,0.0,0.0,0.0,,0.0,0.0,3.0,1.0,8.0,8.0,0.0,1.0,33.3%,2.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,2,1,100.0%,8,0,1,,,,,,,,,,,,,,27.0,4809.0,647.0,413.0,363.0,26.0,2003.0
1918.0,1919.0,"Dane Looker",2004.0,28.0,,STL,NFL,6-0,194.0,26.3,14.0,0.0,0.0,0.0,,0.0,0.0,26.0,13.0,183.0,14.08,0.0,13.1,50.0%,7.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,39,7,53.8%,29,1,1,118.0,0/0,-26.7%,-27.0,wr,,,,,,,,,27.0,4809.0,647.0,413.0,363.0,26.0,2002.0
1074.0,1075.0,"Shaun McDonald",2004.0,23.0,4-106,STL,NFL,5-10,183.0,26.3,16.0,0.0,4.0,0.0,0.0,0.0,0.0,68.0,37.0,494.0,13.35,3.0,30.9,54.4%,7.26,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,0,134,23,62.2%,52,4,2,462.0,0/0,-8.9%,20.0,wr,,,,,,,,,27.0,4809.0,647.0,413.0,363.0,22.0,2003.0
1091.0,1092.0,"Isaac Bruce",2005.0,33.0,2-33,STL,NFL,6-0,188.0,25.5,11.0,10.0,0.0,0.0,,0.0,0.0,71.0,36.0,525.0,14.58,3.0,47.7,50.7%,7.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,0,127,21,58.3%,46,4,3,429.0,0/0,-14.3%,-9.0,wr,,,,,,,,,23.0,4036.0,599.0,392.0,363.0,27.0,1999.0
2963.0,2964.0,"Dominique Thompson",2005.0,23.0,,STL,NFL,6-1,190.0,25.1,2.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,13.0,13.0,0.0,6.5,50.0%,6.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,-1,0,0.0%,13,0,0,,,,,,,,,,,,,,23.0,4036.0,599.0,392.0,363.0,23.0,2005.0
43.0,44.0,"Torry Holt",2005.0,29.0,1-6,STL,NFL,6-0,190.0,25.8,14.0,14.0,1.0,2.0,2.0,0.0,0.1,163.0,102.0,1331.0,13.05,9.0,95.1,62.6%,8.17,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,wr,6,247,63,61.8%,44,8,8,,4/145,5.9%,234.0,wr,,,4.44,37.0,118.0,,,,23.0,4036.0,599.0,392.0,363.0,23.0,1999.0
1490.0,1491.0,"Dane Looker",2005.0,29.0,,STL,NFL,6-0,194.0,26.3,16.0,0.0,0.0,0.0,,0.0,0.0,27.0,23.0,237.0,10.3,0.0,14.8,85.2%,8.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,72,15,65.2%,23,0,0,273.0,0/0,22.2%,71.0,wr,,,,,,,,,23.0,4036.0,599.0,392.0,363.0,26.0,2002.0
510.0,511.0,"Kevin Curtis",2005.0,27.0,3-74,STL,NFL,5-11,186.0,25.9,16.0,9.0,1.0,5.0,5.0,1.0,0.3,97.0,60.0,801.0,13.35,6.0,50.1,61.9%,8.26,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,1,259,35,58.3%,83,6,3,757.0,2/73,-0.4%,94.0,wr,,,4.42,36.0,122.0,3.99,6.76,,23.0,4036.0,599.0,392.0,363.0,25.0,2003.0
839.0,840.0,"Shaun McDonald",2005.0,24.0,4-106,STL,NFL,5-10,183.0,26.3,16.0,2.0,1.0,7.0,7.0,0.0,0.4,74.0,46.0,523.0,11.37,0.0,32.7,62.2%,7.07,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,1,138,29,63.0%,31,1,2,505.0,0/0,-6.7%,33.0,wr,,,,,,,,,23.0,4036.0,599.0,392.0,363.0,22.0,2003.0
2461.0,2462.0,"Aaron Walker",2006.0,26.0,5-161,STL,NFL,6-6,252.0,29.1,16.0,6.0,0.0,0.0,,0.0,0.0,6.0,5.0,68.0,13.6,0.0,4.3,83.3%,11.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,32,4,80.0%,26,1,1,,,,,,,,,,,,,,24.0,3962.0,592.0,371.0,367.0,26.0,2006.0
973.0,974.0,"Kevin Curtis",2006.0,28.0,3-74,STL,NFL,5-11,186.0,25.9,16.0,1.0,4.0,4.0,1.0,0.0,0.3,57.0,40.0,479.0,11.98,4.0,29.9,70.2%,8.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,0,127,27,67.5%,42,4,2,615.0,0/0,24.8%,168.0,wr,,,4.42,36.0,122.0,3.99,6.76,,24.0,3962.0,592.0,371.0,367.0,25.0,2003.0
3255.0,3256.0,"Dane Looker",2006.0,30.0,,STL,NFL,6-0,194.0,26.3,16.0,0.0,1.0,13.0,13.0,0.0,0.8,2.0,0.0,0.0,,0.0,0.0,0.0%,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,-,0,0,0,,,,,,,,,,,,,,24.0,3962.0,592.0,371.0,367.0,26.0,2002.0
283.0,284.0,"Isaac Bruce",2006.0,34.0,2-33,STL,NFL,6-0,188.0,25.5,16.0,13.0,0.0,0.0,,0.0,0.0,126.0,74.0,1098.0,14.84,3.0,68.6,58.7%,8.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,wr,3,299,54,73.0%,45,11,2,,2/37,10.7%,238.0,wr,,,,,,,,,24.0,3962.0,592.0,371.0,367.0,27.0,1999.0
95.0,96.0,"Torry Holt",2006.0,30.0,1-6,STL,NFL,6-0,190.0,25.8,16.0,16.0,0.0,0.0,,0.0,0.0,179.0,93.0,1188.0,12.77,10.0,74.3,52.0%,6.64,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,wr,4,280,67,72.0%,67,6,7,,6/152,-3.9%,127.0,wr,,,4.44,37.0,118.0,,,,24.0,3962.0,592.0,371.0,367.0,23.0,1999.0
1921.0,1922.0,"Shaun McDonald",2006.0,25.0,4-106,STL,NFL,5-10,183.0,26.3,16.0,0.0,0.0,0.0,,0.0,0.0,19.0,13.0,136.0,10.46,1.0,8.5,68.4%,7.16,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,18,6,46.2%,28,2,1,108.0,0/0,-17.1%,-6.0,wr,,,,,,,,,24.0,3962.0,592.0,371.0,367.0,22.0,2003.0
2407.0,2408.0,"Dante Hall",2007.0,29.0,5-153,STL,NFL,5-8,187.0,28.4,7.0,1.0,3.0,18.0,6.0,0.0,2.6,12.0,5.0,27.0,5.4,0.0,3.9,41.7%,2.25,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,20,2,40.0%,12,0,2,15.0,0/0,-56.4%,-38.0,wr,,,,,,,,,19.0,3233.0,574.0,333.0,263.0,23.0,2001.0
1181.0,1182.0,"Drew Bennett",2007.0,29.0,,STL,NFL,6-5,206.0,24.4,14.0,1.0,0.0,0.0,,0.0,0.0,73.0,33.0,375.0,11.36,3.0,26.8,45.2%,5.14,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,108,24,72.7%,24,0,4,367.0,1/13,-24.8%,-70.0,wr,,,,,,,,,19.0,3233.0,574.0,333.0,263.0,23.0,2001.0
3422.0,3423.0,"Derek Stanley",2007.0,22.0,7-249,STL,NFL,6-0,173.0,23.5,3.0,0.0,1.0,5.0,5.0,0.0,1.7,1.0,0.0,0.0,,0.0,0.0,0.0%,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,0,-,0,0,0,,,,,,,,,,,,,,19.0,3233.0,574.0,333.0,263.0,22.0,2007.0
