name,pca_1,pca_2,pca_5,pca_8,pca_13,pca_16,pca_18,pca_19,pca_21,pca_26,targets_2,receptions_2,rec_yards_2,rec_tds_2,rec_ypg_2,100yd_gms_2,first_down_ctchs_2,long_ctch_2,drops_2,DYAR_2,start_ratio_2,pct_team_tgts_2,pct_team_receptions_2,pct_of_team_passyards_2,pct_team_touchdowns_2,dropK_2,yacK_2,td_points_2,compilation_2,avg_starts,categories
A.J. Green,12.1947077465,3.61524518028,4.44898104817,2.28448703669,-0.939159999797,-0.291759440303,-0.484937457046,-0.654142423204,0.0909454268876,0.516437657862,178.0,98.0,1426.0,11.0,89.1,6.0,65.0,82.0,7.0,5.2642695164,1.0,0.278996865204,0.249363867684,0.319587628866,0.323529411765,2.07944154168,123.11430575,1.56253920113,82.9354911877,1.0,quality starter
Aaron Moorehead,-5.21835078908,-1.94414268005,-1.19040586026,1.6324290729,0.337269700211,0.569376742675,-0.316699029304,-0.254460750668,0.426199341848,-0.446848971416,11.0,7.0,75.0,0.0,37.5,0.0,3.0,24.0,1.0,0.03,0.0,0.0198915009042,0.0189701897019,0.0172691687773,0.0,0.69314718056,4.32,0.0,0.22251761871,0.0,below average
Ahmad Merritt,-4.79387527682,-1.32337712842,0.835810833093,0.0697544544753,-0.255422115372,-1.07764636746,0.581119148841,-0.413100698753,0.201715922863,-0.359239511543,10.0,3.0,50.0,0.0,3.3,0.0,2.0,25.0,2.0,-0.22,0.0666666666667,0.0194174757282,0.0110701107011,0.019105846389,0.0,1.09861228867,3.38,0.0,0.0547740701021,0.105555555556,below average
Albert Connell,8.14835965325,-5.72489026254,-1.54653773234,-0.640077112065,-0.553639933057,-3.83916835782,0.637663367206,3.46983854885,1.93136614568,-1.07437840443,28.0,12.0,191.0,2.0,17.4,0.0,7.0,46.0,2.0,0.02,0.0909090909091,0.0498220640569,0.038338658147,0.0543540125213,0.0740740740741,1.09861228867,4.40314136126,0.0650460151068,1.50316232843,0.591414141414,below average
Alex Bannister,-5.90776535038,-2.82482069,1.41821476479,0.736908240281,1.96319402717,-0.72069019538,0.325514645726,0.219189385874,0.62805650858,0.272270621804,12.0,3.0,61.0,1.0,3.8,0.0,3.0,31.0,2.0,-0.22,0.125,0.0212014134276,0.00877192982456,0.0156050140701,0.037037037037,1.09861228867,4.19672131148,0.0162615037767,0.198898475365,0.0625,below average
Alshon Jeffery,6.03507568471,6.98221153091,2.25917448664,-0.068196665454,2.35705720744,-0.85891550912,0.109326262439,-0.676178175511,-0.242268698967,1.54166259463,145.0,85.0,1133.0,10.0,70.8,3.0,60.0,74.0,5.0,2.78,1.0,0.238095238095,0.214646464646,0.298786919831,0.333333333333,1.79175946923,218.891438658,1.4635353399,70.7530367524,0.825,quality starter
Alvis Whitted,-4.54302457958,-1.62352728411,1.20962557509,-0.2384502408,-0.409855668086,0.618195811608,-0.752832396655,0.247445097542,0.55353075587,-0.46126394074,7.0,2.0,17.0,0.0,1.5,0.0,1.0,10.0,0.0,0.151477825953,0.0,0.0131086142322,0.00623052959502,0.00524691358025,0.0,0.0,0.941176470588,0.0,0.0290095237921,0.0863095238095,below average
Amani Toomer,10.7932659567,-2.07909328153,1.31697178788,-0.260606969693,-0.609427539757,-2.27081728481,0.377206176001,0.97365604757,0.52598953386,3.56659480038,141.0,72.0,1054.0,5.0,65.9,2.0,55.0,60.0,10.0,1.5,0.875,0.24823943662,0.220183486239,0.296233839236,0.263157894737,2.3978952728,69.165085389,0.577711318383,49.5244526956,0.916666666667,all_pro
Andre Holmes,-3.31170155966,2.71748480577,-1.78151607621,-2.77900857124,-0.462494048491,0.246555086239,0.921320120432,-0.182611243136,0.071448386558,-0.892545895601,99.0,47.0,693.0,4.0,43.3,1.0,32.0,77.0,6.0,0.42,0.8125,0.157392686804,0.128767123288,0.211603053435,0.181818181818,1.94591014906,60.6421356421,0.319316801433,17.1574222298,0.404166666667,below average
Andre Johnson,8.92012051552,-1.814101657,1.79297480202,0.477850185068,-3.55930963817,1.06553674607,0.963399080911,-1.69463925513,-1.30211135238,-0.0475027434092,163.0,103.0,1147.0,5.0,71.7,4.0,55.0,53.0,11.0,1.68,1.0,0.338877338877,0.313069908815,0.412886969042,0.357142857143,2.48490664979,184.481255449,0.784036789233,93.0697793063,1.0,quality starter
Andre King,-4.20297278273,-3.3893322276,-1.81446102233,-0.392886798895,-0.294281705076,1.60249736617,-0.036433367627,-0.148546509137,-0.812821151732,0.289999670071,14.0,9.0,88.0,0.0,5.9,0.0,5.0,28.0,0.0,0.06,0.0,0.0275049115914,0.0287539936102,0.03105151729,0.0,0.0,12.375,0.0,0.488232230248,0.030303030303,below average
Andre Roberts,1.17086888635,3.41455645748,-0.407672512772,-1.73237700255,0.331754322113,-0.346025529965,0.371904745706,-1.77168808711,-0.129762233166,0.498282538746,114.0,64.0,759.0,5.0,50.6,2.0,40.0,46.0,8.0,0.55,1.0,0.1875,0.189910979228,0.252579034942,0.454545454545,2.19722457734,75.2582345191,0.997865004478,28.445893466,0.711111111111,below average
Andrew Hawkins,-0.342516466821,3.12820359645,-0.590306417868,-1.52452110295,-0.534878216099,0.172206853146,0.543669317355,0.709004030505,0.269412672507,-0.25349419681,18.0,12.0,199.0,0.0,24.9,0.0,7.0,50.0,2.0,0.31,0.0,0.0282131661442,0.030534351145,0.0445988346033,0.0,1.09861228867,92.9447236181,0.0,1.32661328453,0.047619047619,quality starter
Anquan Boldin,10.3850703053,-4.1985516743,1.98860343196,0.628361685136,-3.67508959639,-0.0478266840754,0.771128680057,-1.30538702497,-0.927668740821,-0.781685794135,171.0,102.0,1402.0,7.0,100.1,8.0,68.0,54.0,6.0,2.21,1.0,0.255223880597,0.243436754177,0.315979265269,0.333333333333,1.94591014906,209.532097004,1.02447473793,67.8218167493,0.966666666667,all_pro
Anthony Gonzalez,3.49756857543,0.590878027858,-2.05428749127,-0.308589389037,0.363538845544,-0.0477570889347,1.02635087801,1.93554202248,0.100890133888,-0.689900056388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388194397369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605769230769,below average
Antonio Brown,-2.56780594006,1.5826037512,1.45524012637,-0.114650892914,0.656517169943,0.274609168797,0.293045727937,-0.173018340701,0.247177268071,-0.247348806897,53.5,33.0,393.5,2.5,30.25,0.0,21.5,30.0,2.0,0.565895259991,0.384615384615,0.0932690742128,0.093220338983,0.103908106681,0.0925925925925,0.804718956215,80.9714104195,0.203268797208,32.4230591808,0.159455128205,all_pro
Antonio Chatman,-4.89666165805,0.26730611697,1.55971070446,-1.29147651965,-0.455916293066,-0.56025680671,0.0615684069249,-0.325449269618,0.0232644733744,0.597544650882,86.0,49.0,549.0,4.0,34.3,0.0,31.0,25.0,1.0,0.61,0.1875,0.137380191693,0.127937336815,0.145778013808,0.2,0.69314718056,43.1985428051,0.351248481576,13.8752702036,0.104166666667,below average
Antwaan Randle El,0.95627869005,2.19496608381,-0.778638470784,3.86083413549,-1.8428915136,-1.08648270239,-0.565803004226,0.121831497613,0.234224017206,-1.50396784591,63.0,43.0,601.0,3.0,37.6,1.0,29.0,39.0,2.0,3.18019236683,0.4375,0.152912621359,0.166023166023,0.192875481386,0.130434782609,1.09861228867,71.9866888519,0.171806322511,37.1356067669,0.166666666667,league_average
Armanti Edwards,-7.81185636303,0.532696114632,4.74444965409,-1.81079508371,0.0329924949575,-0.306160224193,-1.03101587186,0.530509682207,0.696088217117,0.729823032911,9.0,5.0,121.0,0.0,7.6,0.0,3.0,82.0,0.0,0.984282899777,0.0,0.0183673469388,0.0176056338028,0.0328536519142,0.0,0.0,45.2561983471,0.0,0.771674893077,0.0,below average
Arnaz Battle,-5.15893505083,1.57463163635,1.72257781093,0.412236971056,-1.00227657249,-1.65480463633,-1.51977932194,-0.248646651373,0.312436742786,1.09598288464,54.0,32.0,363.0,3.0,36.3,0.0,20.0,39.0,2.0,0.03,0.8,0.13881748072,0.156862745098,0.191253951528,0.375,1.09861228867,37.0688705234,0.493943177217,15.1922915192,0.266666666667,quality starter
Ashley Lelie,2.56644536229,0.455582431028,-1.81834769145,0.512003885774,-0.719755911529,-1.06565957214,-1.03055286767,0.230272907717,0.275207996344,-1.56090037635,101.0,54.0,1084.0,7.0,67.8,1.0,40.0,58.0,3.0,2.92,1.0,0.181981981982,0.165137614679,0.254519840338,0.241379310345,1.38629436112,36.1660516605,0.741861017123,49.5305364365,0.5625,league_average
Austin Collie,5.16449298737,0.76948233051,-0.969909716146,-1.06260284277,0.745394753301,0.870197580064,0.35160968126,2.58281947314,-0.360078494018,-0.0331492961825,96.0,54.0,514.0,1.0,32.1,0.0,35.0,27.0,1.0,-0.09,0.3125,0.179775280899,0.17880794702,0.171619365609,0.0714285714286,0.69314718056,96.7490272374,0.0313614715693,16.8041024114,0.430555555556,below average
Avion Black,-6.42430922353,-1.09640301471,1.27118242181,0.629353617322,-0.99809218189,-0.438800661992,0.506045522191,-0.318067476113,-0.458573665566,-0.167730001351,12.0,6.0,52.0,0.0,4.7,0.0,2.0,14.0,2.0,0.0903052777965,0.0,0.0268456375839,0.0255319148936,0.0233707865169,0.0,1.09861228867,4.32692307692,0.0,0.215052782654,0.0,below average
Az-Zahir Hakim,5.53330171274,1.32395438895,-0.584153357743,5.54780753635,0.0688055287453,-1.65875492104,-2.08528688497,0.599768044782,2.14670718496,-0.556517928744,53.0,39.0,374.0,3.0,23.4,0.0,21.0,33.0,2.0,1.58632137758,0.0625,0.080547112462,0.0872483221477,0.0691184623914,0.0731707317073,1.09861228867,85.6711229947,0.0963791565301,7.67721443409,0.104166666667,league_average
Bernard Berrian,-1.90359259399,0.30336100178,-2.78567018492,0.0369274767565,0.289935261779,-0.206768236557,0.385893935564,-1.32947364467,-1.21239696404,1.42022045487,102.0,51.0,775.0,6.0,51.7,2.0,32.0,62.0,3.0,0.34,0.933333333333,0.168316831683,0.152694610778,0.202349869452,0.222222222222,1.38629436112,60.76,0.58541413596,23.1976189884,0.39255050505,quality starter
Bethel Johnson,-3.47421819583,-0.675615374412,-2.38754750105,1.26361275708,0.484518156751,0.311525490342,-0.930730167228,0.0645812233462,0.257403151013,1.04901058154,19.0,9.0,156.0,0.0,14.2,0.0,6.0,40.0,0.0,0.05,0.181818181818,0.0351851851852,0.0271084337349,0.0499519692603,0.0,0.0,21.5641025641,0.0,0.873395459256,0.11655011655,below average
Bill Schroeder,8.90063870089,-4.43674748607,-0.293911268673,-1.5436830851,-0.887983762207,-0.624251633973,-1.10506501452,-0.538077503692,0.965950324926,-1.58977420711,93.0,53.0,918.0,9.0,65.6,5.0,42.0,67.0,5.0,2.79,1.0,0.159519725557,0.146408839779,0.213637421457,0.25,1.79175946923,104.684095861,0.987886354434,42.4343633159,1.0,league_average
Billy McMullen,-6.63587361306,-1.68933399161,2.95112109104,-0.339498271053,-0.000269235583693,-0.0433574228809,0.210823385592,-0.060772712535,-0.0260829607996,-0.154385527713,38.0,18.0,268.0,1.0,16.8,0.0,13.0,38.0,3.0,-0.09,0.0,0.0612903225806,0.053412462908,0.0728855044874,0.047619047619,1.38629436112,6.58208955224,0.0209076477129,2.33181084648,0.0,below average
Bobby Engram,2.20180359377,-5.81438793422,-0.916918185954,0.0887696217947,1.09723953705,2.4738637069,-0.362306364273,-1.00398685773,0.0681831268651,0.24150654977,51.0,29.0,400.0,0.0,25.0,0.0,24.0,31.0,2.0,0.84,0.25,0.11038961039,0.112403100775,0.141043723554,0.0,1.09861228867,40.96,0.0,12.1739985615,0.708333333333,league_average
Bobby Shaw,2.09156561957,-0.831808176607,-1.92133492941,1.21729144128,-0.24862325027,0.456163636046,0.133214476663,0.0496342004237,-0.490644901382,-0.350665152707,44.0,24.0,409.0,2.0,25.6,1.0,19.0,90.0,3.0,0.95,0.0,0.0849420849421,0.0774193548387,0.116723744292,0.117647058824,1.38629436112,62.5916870416,0.103308376935,8.9715292966,0.0222222222222,league_average
Brad Smith,-1.48082714954,3.62430889085,0.122417767869,1.68681116283,-1.83713587548,0.97331150605,3.38071879056,4.18428582305,-0.79152803206,-0.310425129049,20.0,12.0,64.0,0.0,4.3,0.0,2.0,18.0,0.0,-0.56,0.0666666666667,0.0378071833648,0.0345821325648,0.0193763245534,0.0,0.0,43.890625,0.0,0.226988473139,0.272222222222,below average
Brandon Banks,-5.51582461423,2.73331808719,-2.80833920272,1.4485620671,-0.16265417945,-1.41485338635,-0.142334048373,-1.44914550082,1.27253911342,-0.036642848037,8.0,8.0,15.0,0.0,1.3,0.0,2.0,8.0,0.0,0.154244734133,0.0,0.0169851380042,0.0263157894737,0.00426015336552,0.0,0.0,81.6666666667,0.0,0.422282411379,0.0,below average
Brandon Jones,0.895964685282,1.34449611271,-0.689203915959,-0.850810665376,-0.941123184815,0.131100255205,-0.554920445899,-0.699589687822,-0.91948911802,-0.223210945703,34.0,21.0,248.0,2.0,27.6,0.0,11.0,35.0,2.0,0.24,0.222222222222,0.0689655172414,0.0690789473684,0.0824742268041,0.222222222222,1.09861228867,17.0362903226,0.19513804532,4.61028059036,0.549074074074,league_average
Brandon LaFell,2.71797653288,2.07876983187,-2.5984630028,-1.14986129972,0.910363532758,-0.839942744878,-2.66029755854,2.11024890643,2.86819326439,-1.38361824485,76.0,44.0,677.0,4.0,48.4,0.0,31.0,62.0,3.0,0.9,0.857142857143,0.155102040816,0.154929577465,0.183817540049,0.210526315789,1.38629436112,154.104874446,0.369735243764,28.0564163797,0.458333333333,league_average
Brandon Lloyd,0.25578369653,1.63972805795,-0.779002729664,0.564795906883,-0.0476576078702,0.692210545307,0.418147847374,0.897011419266,-0.63478262718,1.01493895228,109.0,48.0,733.0,5.0,45.8,3.0,34.0,89.0,4.0,-0.05,0.9375,0.280205655527,0.235294117647,0.386195995785,0.625,1.60943791243,37.1418826739,1.37206438116,50.2665465574,0.666666666667,below average
Brandon Stokley,-3.66862689014,-0.459089230186,-2.14663779116,2.28444124584,-0.431230558166,-1.01291182744,0.244833244609,-0.139126793886,-0.62623442942,1.18475391509,46.0,24.0,344.0,2.0,21.5,0.0,16.0,46.0,0.0,0.27,0.3125,0.0751633986928,0.0685714285714,0.0965478529329,0.105263157895,0.0,38.4447674419,0.0924338109414,4.44312144444,0.151785714286,below average
Brandon Tate,-3.51301010915,4.04791938632,2.28012619794,-1.33270515597,-0.974315915858,-1.68259187016,-1.07764029496,0.319108677904,0.26035643242,0.317266147929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265785766347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,below average
Braylon Edwards,5.27727938153,2.5419252845,0.1991582143,-0.453893719084,-0.335378859072,0.408042261692,0.128560087118,-0.465423298676,-1.37429277763,0.305700461071,154.0,80.0,1289.0,16.0,80.6,4.0,57.0,78.0,12.0,1.81,1.0,0.282568807339,0.262295081967,0.345947396672,0.551724137931,2.56494935746,75.0356865787,3.87584531395,90.1459667668,0.879166666667,quality starter
Brett Swain,-6.37531182322,0.594691485357,2.02652289904,-1.33498912585,-0.995401490319,0.319210322306,-0.779144579743,-0.0339868533134,-0.0194299717774,0.437741254119,7.0,2.0,15.0,0.0,3.0,0.0,1.0,9.0,0.0,0.115634216048,0.2,0.0134874759152,0.00638977635783,0.00444839857651,0.0,0.0,8.06666666667,0.0,0.0321409634945,0.0875,below average
Brian Finneran,-5.70395798888,-2.44042557771,0.214852359073,1.63813795918,-0.214297873648,-0.0545493854769,0.337193609146,-0.173452876932,-0.420351925463,-0.298595711646,41.0,23.0,491.0,3.0,30.7,0.0,18.0,52.0,1.0,1.36,0.0625,0.0845360824742,0.0827338129496,0.148428053204,0.157894736842,0.69314718056,60.2525458248,0.207976074618,12.8005495524,0.0208333333333,quality starter
Brian Hartline,3.17493528992,1.7841638444,-3.67945936762,-2.2996402427,-0.1734160996,-1.04370614514,0.491838791345,-1.35587752372,-0.813174940637,0.087403438502,66.0,35.0,549.0,1.0,34.3,0.0,30.0,41.0,3.0,1.32,0.625,0.140724946695,0.125,0.177612423164,0.05,1.38629436112,18.5810564663,0.0219530300985,21.8966520062,0.555555555556,quality starter
Brian Quick,-1.90159120979,2.32812708028,-1.78189935854,-1.0010257584,-0.0739169277942,0.233540484155,-0.542277207003,-0.532406489128,-0.150251812733,0.222013807397,39.0,25.0,375.0,3.0,53.6,0.0,19.0,51.0,1.0,1.15,1.0,0.0757281553398,0.0764525993884,0.110294117647,0.15,0.69314718056,15.4026666667,0.197577270887,9.18625637041,0.459722222222,below average
Bryan Gilmore,-7.86989783031,-2.46754924931,4.40095431388,0.375216436141,0.131515734334,0.387466337742,0.451798404189,0.351262793563,-0.18677895466,-0.17705098152,4.0,1.0,14.0,0.0,2.0,0.0,1.0,14.0,0.0,0.345171686731,0.0,0.00729927007299,0.00343642611684,0.00510948905109,0.0,0.0,7.14285714286,0.0,0.0370691205018,0.0,below average
Chad Hall,-5.06352037376,0.0299818499375,0.213045017624,-1.3146541541,0.149027873698,-0.419070200111,0.437453196031,0.173971457291,0.0104757797173,-0.332195374314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497328695787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666667,below average
Chad Jackson,-5.11160842212,-1.59996989106,1.84826764608,0.935887926567,0.843954355594,-0.149208459493,0.152708224087,0.322953635242,0.688985817945,-0.80095419879,1.0,1.0,19.0,0.0,4.8,0.0,1.0,19.0,0.0,0.574390843396,0.0,0.00161290322581,0.00259067357513,0.00424960858868,0.0,0.0,23.2105263158,0.0,0.0516799876859,0.0277777777778,below average
Chad Johnson,4.42647418471,1.85803085798,-0.0247161476051,0.283902122105,0.323545950651,0.841424347839,0.0387627721636,-0.50926664045,0.587720241918,-0.525670584658,154.0,90.0,1355.0,10.0,84.7,5.0,66.0,82.0,3.0,3.86,0.875,0.296153846154,0.277777777778,0.405445840814,0.384615384615,1.38629436112,99.4014760148,1.68869462296,108.492197689,0.666666666667,all_pro
Chad Owens,-8.19473492091,-1.68475305778,5.50943850822,-1.8975425494,1.08358486767,-0.420528558364,0.258520890121,1.10790159844,0.236049218458,0.804121454268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32888186715,0.0,0.0019120458891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,below average
Charles Johnson,3.18105349544,-2.03907279608,-0.295241774441,-1.61167433957,0.156623018281,1.56171551531,-0.64502833337,0.735663623834,0.195467911462,-0.0175470723726,24.0,14.0,111.0,1.0,7.9,0.0,6.0,24.0,1.0,0.38801128663,0.142857142857,0.04,0.0372340425532,0.0299030172414,0.0434782608696,0.69314718056,11.6756756757,0.01908959139,0.875333709105,0.714285714286,below average
Charles Lee,-3.74864854681,-1.94004024378,-0.988728440123,1.85470313245,0.456382859453,0.557264057512,-0.328587303445,0.764851811597,0.422577924799,0.396697815825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497328695787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222,below average
Charles Rogers,-3.39919713796,-4.28816662969,2.34296353394,-1.11604849901,2.60299693786,-0.80078342388,0.615033140676,0.973783524045,0.751012730599,-0.650905500986,31.0,14.0,197.0,1.0,21.9,0.0,11.0,35.0,2.0,0.14,0.333333333333,0.0596153846154,0.047138047138,0.0691713483146,0.0666666666667,1.09861228867,20.1472081218,0.0292707067981,2.18732099744,0.777777777778,below average
Charlie Adams,-7.61526915879,-2.91748159987,3.71731983925,-1.27772664567,0.519305009569,1.10238537095,-0.122111780547,0.164114238288,0.0418126561304,-0.227732167989,36.0,21.0,203.0,0.0,12.7,0.0,9.0,21.0,3.0,-0.54,0.125,0.0690978886756,0.0673076923077,0.055953693495,0.0,1.38629436112,17.1477832512,0.0,1.52663685646,0.0416666666667,below average
Chaz Schilens,-2.49753642534,-2.05294947039,0.195122341233,-0.414751288015,0.568122162973,1.10413130357,-0.39250032806,-0.814443591938,0.0462981583696,0.387544762205,34.0,23.0,271.0,2.0,18.1,0.0,13.0,30.0,1.0,0.72,0.333333333333,0.0648854961832,0.0730158730159,0.0683997980818,0.1,0.69314718056,8.50184501845,0.0878121203941,4.49463170365,0.444444444444,below average
Chris Chambers,9.27746577862,2.17974843902,1.58523905753,-0.0696082463852,-0.0155659746599,0.621150611288,-1.72421966662,1.39159742388,-0.214518257466,0.0346364086247,140.0,69.0,898.0,7.0,59.9,4.0,45.0,76.0,4.0,0.44,1.0,0.238907849829,0.223300970874,0.292985318108,0.368421052632,1.60943791243,79.3864142539,1.13231418403,38.1555070725,1.0,all_pro
Chris Givens,2.55220724092,1.707461474,-1.39488787822,-1.98464928141,0.10054802789,-0.14688714725,0.354119688427,-1.42596705581,-0.425589598509,-0.178679807507,20.0,11.0,159.0,1.0,11.4,0.0,5.0,47.0,0.0,0.0,0.0,0.0388349514563,0.0336391437309,0.0467647058824,0.05,0.0,14.4905660377,0.0219530300985,1.0755428634,0.5375,below average
Chris Henry,2.96545905266,1.28310320972,-1.24740597179,0.73676956396,0.664968292336,0.851584396452,-0.220256616107,0.854848471722,-0.829978460527,-0.29814205254,38.0,21.0,343.0,2.0,42.9,0.0,14.0,52.0,3.0,0.54,0.25,0.0660869565217,0.0563002680965,0.0854935194417,0.0769230769231,1.38629436112,7.28862973761,0.0675477849186,4.35581219618,0.304945054945,below average
Chris Sanders,-0.198581558005,-2.41155486743,-2.43767201471,-0.931467078353,-0.822372352566,0.177703293503,-0.259687638877,-0.813404241417,-0.46790914564,-0.0237351806194,18.0,5.0,74.0,0.0,18.5,0.0,3.0,22.0,0.0,-0.2,0.0,0.0349514563107,0.0162866449511,0.0207982012366,0.0,0.0,0.486486486486,0.0,0.288399701427,0.291666666667,below average
Chris Walsh,-3.46883798005,-4.46272048101,-2.99687840716,-1.01801236106,-0.878009105117,0.919716114374,0.13882064618,0.128007077822,-0.768575705452,0.312386290499,14.0,9.0,67.0,0.0,4.2,0.0,4.0,19.0,1.0,-0.11,0.0,0.0252252252252,0.0268656716418,0.0187360178971,0.0,0.69314718056,1.80597014925,0.0,0.201725218626,0.0208333333333,below average
Clarence Moore,-1.99790578878,-2.0094079094,-1.28373423465,0.595580876519,1.02686855506,0.460546580572,0.301709449221,-1.90366006785,-0.966324527638,0.897698887927,6.0,2.0,1.0,1.0,0.1,0.0,1.0,4.0,0.0,0.285424086575,0.1,0.0108499095841,0.00578034682081,0.00027808676307,0.047619047619,0.0,1.0,0.0209076477129,0.171322067174,0.25,below average
Cliff Russell,-6.07845324932,-0.701710431027,0.0792113331692,0.683529591105,-0.584271711594,-0.798291028091,0.706285502242,-0.398089988227,-0.55634031691,-0.567753469135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497328695787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641,below average
Clyde Gates,-4.34531978148,1.03193892484,-0.228818915317,-1.57810488338,-0.125680087376,-0.844275369781,-0.434054390801,-0.450762406941,0.999325663843,0.771555469492,24.0,12.0,122.0,0.0,20.3,0.0,5.0,34.0,3.0,0.126043356991,0.333333333333,0.05,0.0451127819549,0.0416098226467,0.0,1.38629436112,7.37704918033,0.0,0.868085958116,0.171717171717,below average
Cole Beasley,-3.20759632939,2.30614577421,-0.326067353668,-1.13198671374,-0.340180377433,0.351921233326,0.91150950316,0.138582044068,0.366668735028,-0.452906368728,49.0,37.0,420.0,4.0,26.3,0.0,26.0,45.0,0.0,1.17,0.125,0.0931558935361,0.102209944751,0.100095328885,0.0975609756098,0.0,148.80952381,0.17134072272,15.320225908,0.113095238095,league_average
Corey Bradford,-0.564631982619,-8.13482492395,1.27489875073,-1.83323645997,3.85290397077,-2.19972157699,1.16329712585,3.80786070277,1.33503039977,0.304505228652,58.0,31.0,526.0,2.0,32.9,2.0,24.0,56.0,3.0,0.93,0.375,0.0994854202401,0.085635359116,0.122410984408,0.0555555555556,1.38629436112,38.8764258555,0.0487845113301,10.6609012095,0.5,below average
Cortez Hankton,-4.02078096823,-0.549516613773,-0.615799990722,1.69990862611,-0.162856274634,1.32925285022,-0.0919866724131,-0.198047842907,0.647228493378,-0.364110604354,6.0,3.0,15.0,0.0,2.5,0.0,0.0,8.0,0.0,0.236441662962,0.0,0.0114068441065,0.00986842105263,0.00441826215022,0.0,0.0,0.266666666667,0.0,0.0421910461657,0.0,below average
D.J. Hackett,0.960028574282,0.301636642279,-0.676996281992,1.23224850594,-0.202456645713,0.311662161705,-0.161670298208,0.154983135955,0.688750967589,-0.0641607274564,47.0,32.0,384.0,3.0,64.0,2.0,16.0,59.0,1.0,2.04752714539,1.0,0.0717557251908,0.0780487804878,0.0880128352051,0.09375,0.69314718056,61.7604166667,0.123485794304,6.93553462893,0.529304029304,below average
Damaris Johnson,-4.77881178695,0.472263358937,-0.942019650759,-0.216874409118,0.133856043257,0.627969120491,-0.0465812040998,-0.0556310617834,0.439988365827,-0.499919921002,49.0,31.0,331.0,1.0,20.7,0.0,15.0,44.0,4.0,-0.39,0.5,0.101030927835,0.105084745763,0.0987470167064,0.0454545454545,1.60943791243,102.283987915,0.0199573000896,6.50638743303,0.190476190476,below average
Dameane Douglas,-5.57963527561,-2.76255199506,0.489577747825,1.06024880054,0.578385066277,1.39732422523,0.415349385899,-0.360015160353,-0.388540410379,0.0955841429767,8.0,5.0,77.0,2.0,4.8,0.0,4.0,27.0,1.0,1.16447315987,0.0,0.0129659643436,0.0138888888889,0.0206655931294,0.0625,0.69314718056,6.87012987013,0.0548825752463,0.825192145913,0.0,below average
Damian Williams,-0.340240954755,3.46711588588,-1.0020523614,-0.51578650095,0.226032446214,0.482976739532,0.912599064433,0.333697279729,-0.15012317533,0.18758894287,45.0,30.0,324.0,0.0,24.9,0.0,18.0,27.0,2.0,0.37,0.153846153846,0.0833333333333,0.0943396226415,0.0975022569967,0.0,1.09861228867,24.4475308642,0.0,5.84978138177,0.361004273504,below average
Dane Looker,-3.66715017676,-0.279020581995,1.68864898284,-1.22633005345,-1.18227882742,0.248711043019,0.531818216396,0.606451273971,-0.586969696417,0.086734328054,26.0,13.0,183.0,0.0,13.1,0.0,7.0,29.0,1.0,-0.27,0.0,0.0401854714065,0.0314769975787,0.0380536494074,0.0,0.69314718056,8.31147540984,0.0,0.657668044569,0.0416666666667,below average
Danny Amendola,1.17944083138,-2.17690190192,-1.94967717574,-1.08478180846,0.803473889203,2.24559570284,-0.63196529209,-0.761288596125,1.19200367321,-2.34863501934,101.0,63.0,666.0,3.0,60.5,2.0,38.0,56.0,1.0,0.41,0.727272727273,0.181328545781,0.189759036145,0.187605633803,0.136363636364,0.69314718056,106.24024024,0.179615700807,23.7217504491,0.700757575758,league_average
Danny Farmer,-1.9621333496,-1.86802543127,-1.51014443606,1.80332866872,0.153457648482,0.239204521505,-0.563424367577,0.0585035777,0.428882989439,-0.353335159871,15.0,9.0,115.0,0.0,14.4,0.0,4.0,51.0,1.0,-0.03,0.125,0.0253807106599,0.0257142857143,0.033084004603,0.0,0.69314718056,39.0347826087,0.0,0.469674034411,0.120726495726,below average
Dante Hall,-3.11306918621,2.62702598025,2.16928047537,1.88944703207,0.595171691867,-0.664505306269,-0.274276680757,-0.190033468575,0.267294659119,0.202784414162,60.0,40.0,423.0,1.0,26.4,2.0,16.0,67.0,3.0,1.13893759489,0.125,0.106007067138,0.112044817927,0.100882423086,0.04,1.38629436112,119.680851064,0.0175624240788,9.61312300695,0.0416666666667,below average
