,name,season,age,draft_pos,team,weight,bmi,games,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,pro_bowls,all_pros,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DVOA,DYAR,position.1,Hand Size in,Arm Length in,40 Yard,Vert Leap in,Broad Jump in,Shuttle,3Cone,60Yd Shuttle,team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,total_points,rookie_age,rookie_season,height_inches,start_ratio,dpis_drawn,dpi_yards,pct_team_tgts,pct_team_receptions,pct_of_team_passyards,pct_team_touchdowns,years_in_league,dropK,yacK,base,td_points,compilation
3100,Skyler Green,2007.0,23.0,4-125,CIN,195.0,28.8,7.0,1.0,1.0,1.0,0.0,0.1,4.0,3.0,33.0,11.0,0.0,4.7,0.75,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,30.0,1.0,0.333,18.0,0.0,0.0,-0.623522454066,0.457384416664,0.584893030143,,,,0.0,,,,,,26.0,4012.0,575.0,373.0,380.0,22.0,2006.0,69.0,0.0,0.0,0.0,0.00695652173913,0.00804289544236,0.00822532402792,0.0,1.0,0.0,27.2727272727,0.00119722902668,0.0,0.119722902668
3101,Skyler Green,2006.0,22.0,4-125,DAL,195.0,28.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,-0.690977605814,-0.250189592595,0.492040443435,,,,0.0,,,,,,27.0,4004.0,535.0,327.0,445.0,22.0,2006.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3102,Skyler Green,2008.0,24.0,4-125,NO,195.0,28.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,-0.691108449244,-0.404668691671,0.414724124201,,,,0.0,,,,,,34.0,4977.0,636.0,413.0,463.0,22.0,2006.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,
3103,Sloan Thomas,2005.0,24.0,7-211,TEN,200.0,25.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,-0.690977605814,-0.250189592595,0.492040443435,,,,0.0,,,,,,20.0,3597.0,594.0,358.0,299.0,24.0,2005.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3104,Snoop Minnis,2001.0,24.0,3-77,KAN,172.0,22.7,13.0,0.0,0.0,0.0,0.0,0.0,67.0,33.0,511.0,15.48,1.0,39.3,0.493,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,0.31804882388,0.457384416664,0.0252672976199,,,,0.0,,,,,,17.0,3665.0,528.0,300.0,320.0,24.0,2001.0,73.0,0.846153846154,0.0,0.0,0.126893939394,0.11,0.139427012278,0.0588235294118,0.0,0.0,0.0,,0.0258400807304,
3105,Snoop Minnis,2002.0,25.0,3-77,KAN,172.0,22.7,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,2.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,-0.685706444957,0.0555836788336,0.229752432139,,,,0.0,,,,,,27.0,3622.0,477.0,292.0,467.0,24.0,2001.0,73.0,0.0,0.0,0.0,0.0083857442348,0.00342465753425,0.00110436223081,0.0,1.0,0.0,0.0,,0.0,
3106,Stanley Pritchett,1999.0,26.0,4-118,MIA,250.0,32.1,14.0,47.0,158.0,3.36,1.0,11.3,58.0,43.0,312.0,7.26,4.0,22.3,0.741,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,245.0,18.0,0.419,30.0,2.0,1.0,-0.0464298696758,0.457384416664,1.51368373998,,,,0.0,,,,,,22.0,3786.0,660.0,362.0,353.0,26.0,1999.0,74.0,0.5,0.0,0.0,0.0878787878788,0.118784530387,0.0824088748019,0.181818181818,0.0,0.69314718056,192.387820513,0.0760665660761,0.399346702196,10.402083523
3107,Stefan Logan,2010.0,29.0,UDFA,DET,177.0,27.7,16.0,15.0,95.0,6.33,0.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.692241827387,-2.52063579551,0.251802007751,,,,0.0,,,,,,26.0,3810.0,633.0,383.0,362.0,28.0,2009.0,67.0,0.0,0.0,0.0,0.00157977883096,0.0,0.0,0.0,1.0,0.69314718056,0.0,,0.0,
3108,Stefan Logan,2011.0,30.0,UDFA,DET,177.0,27.7,16.0,9.0,32.0,3.56,0.0,2.0,1.0,1.0,19.0,19.0,0.0,1.2,1.0,19.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,23.0,1.0,1.0,19.0,0.0,0.0,-0.652045772349,0.457384416744,0.168537593989,,,,0.0,,,,,,44.0,5194.0,709.0,451.0,502.0,28.0,2009.0,67.0,0.0625,0.0,0.0,0.00141043723554,0.00221729490022,0.00365806700039,0.0,2.0,0.0,27.8421052632,0.000249189161961,0.0,0.0249189161961
3109,Stefan Logan,2009.0,28.0,UDFA,PIT,177.0,27.7,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.3,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,8.0,0.0,0.0,5.0,0.0,0.0,-0.681060692371,0.871535477059,0.255955653982,,,,0.0,,,,,,28.0,4148.0,536.0,351.0,368.0,28.0,2009.0,67.0,0.0625,0.0,0.0,0.00186567164179,0.002849002849,0.00120540019286,0.0,0.0,0.0,12.8,0.000149371527009,0.0,0.0149371527009
3110,Stephen Burton,2011.0,22.0,7-236,MIN,221.0,28.4,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,38.0,19.0,0.0,12.7,0.667,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,7.0,2.0,1.0,21.0,0.0,0.0,-0.612545461249,0.457384416664,0.704382134586,,,,0.0,,,,,,20.0,2957.0,510.0,286.0,340.0,22.0,2011.0,74.0,0.0,0.0,0.0,0.00588235294118,0.00699300699301,0.0128508623605,0.0,0.0,0.0,1.28947368421,0.00168746923711,0.0,0.168746923711
3111,Stephen Williams,2011.0,25.0,UDFA,ARI,199.0,23.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,-0.690977605814,-0.250189592595,0.492040443435,,,,0.0,,,,,,21.0,3567.0,550.0,307.0,312.0,24.0,2010.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,
3112,Steve Breaston,2011.0,28.0,5-142,KAN,175.0,23.1,16.0,1.0,25.0,25.0,0.0,1.6,98.0,61.0,785.0,12.87,2.0,49.1,0.622,8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,339.0,39.0,0.639,43.0,5.0,0.0,0.914523035152,0.457384416664,2.95460768068,,,,0.0,,,,,,13.0,3080.0,500.0,299.0,212.0,24.0,2007.0,73.0,0.8125,0.0,0.0,0.196,0.204013377926,0.25487012987,0.153846153846,4.0,0.0,146.396178344,0.423662343666,0.135163499205,43.3123788611
3113,Steve Breaston,2012.0,29.0,5-142,KAN,175.0,23.1,10.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,74.0,10.57,0.0,7.4,0.467,4.93,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,7.0,5.0,0.714,24.0,0.0,2.0,-0.54286496712,0.457384416664,0.2320979692,,,,0.0,,,,,,8.0,2713.0,475.0,273.0,211.0,24.0,2007.0,73.0,0.4,0.0,0.0,0.0315789473684,0.025641025641,0.0272760781423,0.0,5.0,1.09861228867,0.662162162162,0.00454482287525,0.0,0.454482287525
3114,Steve Bush,2003.0,29.0,UDFA,ARI,280.0,35.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,71.0,6.45,1.0,4.4,0.647,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,24.0,4.0,0.364,14.0,0.0,0.0,-0.546761654478,0.457384416664,0.462704642766,,,,0.0,,,,,,18.0,2959.0,534.0,303.0,225.0,29.0,2003.0,75.0,0.25,0.0,0.0,0.0318352059925,0.036303630363,0.0239945927678,0.0555555555556,0.0,0.0,8.11267605634,0.00547690525883,0.0244045206898,0.718522170712
3115,Steve Johnson,2009.0,23.0,7-224,BUF,210.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,5.0,0.0,2.0,0.667,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,-0.671360715205,0.46438493677,0.415110614137,,,,0.0,,,,,,17.0,2515.0,441.0,256.0,258.0,22.0,2008.0,74.0,0.0,0.0,0.0,0.00680272108844,0.0078125,0.00397614314115,0.0,1.0,0.0,0.0,,0.0,
3116,Steve Sanders,2008.0,26.0,UDFA,CLE,201.0,25.1,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,18.0,18.0,0.0,3.6,0.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,1.0,1.0,18.0,0.0,0.0,-0.657301190801,0.457384418791,0.290476456342,,,,0.0,,,,,,11.0,2380.0,488.0,238.0,232.0,26.0,2008.0,75.0,0.0,0.0,0.0,0.0102459016393,0.00420168067227,0.00756302521008,0.0,0.0,0.0,0.0,0.000395119302891,0.0,0.0395119302891
3117,Steve Smith,2004.0,25.0,3-74,CAR,185.0,27.3,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,60.0,10.0,0.0,60.0,0.667,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,35.0,4.0,0.667,15.0,0.0,1.0,-0.567288434985,0.457384416664,0.557509583943,,,,0.0,,,,,,29.0,3643.0,536.0,311.0,355.0,22.0,2001.0,69.0,1.0,0.0,0.0,0.0167910447761,0.0192926045016,0.0164699423552,0.0,3.0,0.69314718056,20.4166666667,0.00409770477229,0.0,0.409770477229
3118,Sylvester Morris,2000.0,23.0,1-21,KAN,206.0,25.7,15.0,0.0,0.0,0.0,0.0,0.0,105.0,48.0,678.0,14.13,3.0,45.2,0.457,6.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,149.0,32.0,0.667,47.0,7.0,7.0,0.668306525207,0.457384416664,0.489122637991,,,,0.0,,,,,,29.0,4149.0,582.0,342.0,355.0,23.0,2000.0,75.0,0.933333333333,0.0,0.0,0.180412371134,0.140350877193,0.163412870571,0.103448275862,0.0,2.07944154168,32.7448377581,0.155088473235,0.136328701784,16.463148236
3119,T.J. Graham,2012.0,23.0,3-69,BUF,188.0,26.2,15.0,1.0,5.0,5.0,0.0,0.3,58.0,31.0,322.0,10.39,1.0,21.5,0.534,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,185.0,14.0,0.452,51.0,2.0,7.0,-0.0452164419962,0.457384416664,0.194232486032,,,,0.0,,,,,,24.0,3269.0,511.0,309.0,344.0,23.0,2012.0,71.0,0.733333333333,0.0,0.0,0.113502935421,0.100323624595,0.0985010706638,0.0416666666667,0.0,2.07944154168,106.288819876,0.0637034480165,0.0183033905174,6.49846853528
3120,T.J. Graham,2013.0,24.0,3-69,BUF,188.0,26.2,16.0,4.0,14.0,3.5,0.0,0.9,58.0,23.0,361.0,15.7,2.0,22.6,0.397,6.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,91.0,13.0,0.565,47.0,6.0,3.0,0.0239749955025,0.457384416664,0.0529862799778,,,,0.0,,,,,,16.0,3103.0,522.0,299.0,339.0,23.0,2012.0,71.0,0.375,0.0,0.0,0.111111111111,0.0769230769231,0.116339026748,0.125,1.0,1.38629436112,22.9390581717,0.0451691565156,0.109820343104,5.28565805329
3121,T.J. Graham,2015.0,26.0,3-69,NO,188.0,26.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,24.0,6.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,41.0,1.0,0.25,18.0,0.0,0.0,-0.640634882459,0.457384416664,0.577113092523,,,,0.0,,,,,,32.0,4970.0,667.0,460.0,408.0,23.0,2012.0,71.0,0.0,0.0,0.0,0.00599700149925,0.00869565217391,0.00482897384306,0.0,3.0,0.0,70.0416666667,0.00144968778202,0.0,0.144968778202
3122,T.J. Graham,2014.0,25.0,3-69,NYJ,188.0,26.2,12.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,87.0,29.0,1.0,7.3,0.375,10.88,0.0,3.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,22.0,2.0,0.667,67.0,1.0,0.0,-0.516505484832,0.457384416664,0.80088037333,,,,0.0,,,,,,16.0,2946.0,498.0,287.0,283.0,23.0,2012.0,71.0,0.0,0.0,0.0,0.0160642570281,0.0104529616725,0.0295315682281,0.0625,2.0,0.0,5.5632183908,0.0032492256612,0.027455085776,0.517108166552
3123,T.J. Houshmandzadeh,2010.0,33.0,7-204,BAL,197.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,57.0,30.0,398.0,13.27,3.0,24.9,0.526,6.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,90.0,19.0,0.633,56.0,2.0,2.0,0.114531307878,0.457384416664,1.28854780028,,,,0.0,,,,,,28.0,3674.0,555.0,349.0,411.0,24.0,2001.0,73.0,0.125,0.0,0.0,0.102702702703,0.0859598853868,0.108328796952,0.107142857143,9.0,1.09861228867,20.351758794,0.0743346260375,0.141197583991,8.42184569169
3124,T.J. Houshmandzadeh,2001.0,24.0,7-204,CIN,197.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,42.0,21.0,228.0,10.86,0.0,19.0,0.5,5.43,3.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,64.0,14.0,0.667,23.0,0.0,1.0,-0.232424914038,0.457384416664,0.0812461860708,,,,0.0,,,,,,12.0,3088.0,602.0,322.0,226.0,24.0,2001.0,73.0,0.0833333333333,0.0,0.0,0.0697674418605,0.0652173913043,0.0738341968912,0.0,0.0,0.69314718056,17.9649122807,0.0210120486786,0.0,2.10120486786
3125,T.J. Houshmandzadeh,2002.0,25.0,7-204,CIN,197.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,69.0,41.0,492.0,12.0,1.0,30.8,0.594,7.13,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,190.0,26.0,0.634,31.0,1.0,3.0,0.311924837909,0.457384416664,1.36653663594,,,,0.0,,,,,,17.0,3476.0,591.0,350.0,279.0,24.0,2001.0,73.0,0.3125,0.0,0.0,0.116751269036,0.117142857143,0.141542002301,0.0588235294118,1.0,1.38629436112,73.3739837398,0.113890568524,0.0258400807304,11.5699374175
3126,T.J. Houshmandzadeh,2003.0,26.0,7-204,CIN,197.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,-0.690977605814,-0.250189592595,0.492040443435,,,,0.0,,,,,,26.0,3342.0,520.0,324.0,346.0,24.0,2001.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,
3127,T.J. Houshmandzadeh,2004.0,27.0,7-204,CIN,197.0,26.0,16.0,6.0,51.0,8.5,0.0,3.2,108.0,73.0,978.0,13.4,4.0,61.1,0.676,9.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,3.0,341.0,49.0,0.671,62.0,6.0,4.0,1.32092486025,0.457384416664,4.8967672938,,,,0.0,,,,,,23.0,3301.0,536.0,324.0,374.0,24.0,2001.0,73.0,0.8125,0.0,0.0,0.201492537313,0.225308641975,0.296273856407,0.173913043478,3.0,1.60943791243,118.896728016,0.583921351719,0.305587041681,60.5312444636
3128,T.J. Houshmandzadeh,2005.0,28.0,7-204,CIN,197.0,26.0,14.0,8.0,62.0,7.75,1.0,4.4,115.0,78.0,956.0,12.26,7.0,68.3,0.678,8.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,323.0,52.0,0.667,43.0,6.0,1.0,1.27907778274,0.457384416664,4.94821328025,,,,0.0,,,,,,33.0,4063.0,579.0,387.0,438.0,24.0,2001.0,73.0,0.857142857143,0.0,0.0,0.198618307427,0.201550387597,0.235294117647,0.212121212121,4.0,0.69314718056,109.130753138,0.523425997804,0.745447177433,57.5607300224
3129,T.J. Houshmandzadeh,2006.0,29.0,7-204,CIN,197.0,26.0,14.0,3.0,6.0,2.0,0.0,0.4,132.0,90.0,1081.0,12.01,9.0,77.2,0.682,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,3.0,343.0,58.0,0.644,40.0,9.0,4.0,1.5365983133,0.457384416664,5.75050860231,,,,0.0,,,,,,28.0,3833.0,523.0,327.0,373.0,24.0,2001.0,73.0,0.928571428571,0.0,0.0,0.252390057361,0.275229357798,0.282024523872,0.321428571429,5.0,1.60943791243,108.833487512,0.822447526803,1.27077825592,91.1402004717
3130,T.J. Houshmandzadeh,2007.0,30.0,7-204,CIN,197.0,26.0,16.0,5.0,14.0,2.8,0.0,0.9,169.0,112.0,1143.0,10.21,12.0,71.4,0.663,6.76,2.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,3.0,372.0,70.0,0.625,42.0,4.0,7.0,1.66367287207,0.457384416664,5.09676142842,,,,0.0,,,,,,26.0,4012.0,575.0,373.0,380.0,24.0,2001.0,73.0,0.9375,0.0,0.0,0.293913043478,0.300268096515,0.284895314058,0.461538461538,6.0,2.07944154168,121.070866142,0.824596712507,2.43294298569,99.4902721505
3131,T.J. Houshmandzadeh,2008.0,31.0,7-204,CIN,197.0,26.0,15.0,1.0,9.0,9.0,0.0,0.6,137.0,92.0,904.0,9.83,4.0,60.3,0.672,6.6,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,wr,2.0,376.0,51.0,0.554,46.0,4.0,5.0,1.16562777987,0.457384416664,3.01005396673,,,,0.0,,,,,,11.0,2406.0,513.0,303.0,204.0,24.0,2001.0,73.0,1.0,0.0,0.0,0.267056530214,0.303630363036,0.375727348296,0.363636363636,7.0,1.79175946923,156.389380531,0.618654345539,0.638954723514,66.3381176185
3132,T.J. Houshmandzadeh,2011.0,34.0,7-204,OAK,197.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,146.0,13.27,1.0,16.2,0.579,7.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,38.0,5.0,0.455,40.0,2.0,1.0,-0.395510319692,0.457384416664,0.861945528153,,,,0.0,,,,,,20.0,3962.0,524.0,315.0,359.0,24.0,2001.0,73.0,0.0,0.0,0.0,0.0362595419847,0.0349206349206,0.0368500757193,0.05,10.0,0.69314718056,9.8904109589,0.0119930040898,0.0219640686208,1.35304888932
3133,T.J. Houshmandzadeh,2009.0,32.0,7-204,SEA,197.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,135.0,79.0,911.0,11.53,3.0,56.9,0.585,6.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,284.0,52.0,0.658,53.0,6.0,3.0,1.1670680468,0.457384416664,2.25496801491,,,,0.0,,,,,,20.0,3503.0,609.0,372.0,280.0,24.0,2001.0,73.0,1.0,0.0,0.0,0.221674876847,0.212365591398,0.260062803311,0.15,8.0,1.38629436112,88.5356750823,0.371320578392,0.197676617587,38.5157941624
3134,T.Y. Hilton,2012.0,23.0,3-92,IND,183.0,26.3,15.0,5.0,29.0,5.8,0.0,1.9,90.0,50.0,861.0,17.22,7.0,57.4,0.556,9.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,5.0,393.0,30.0,0.6,70.0,11.0,6.0,1.05714827118,0.457384416664,3.87104341158,,,,0.0,,,,,,23.0,4395.0,682.0,367.0,366.0,23.0,2012.0,70.0,0.0666666666667,0.0,0.0,0.131964809384,0.136239782016,0.19590443686,0.304347826087,0.0,1.94591014906,179.383275261,0.214267260245,0.935860315149,27.9777482305
3135,T.Y. Hilton,2013.0,24.0,3-92,IND,183.0,26.3,16.0,2.0,6.0,3.0,0.0,0.4,139.0,82.0,1083.0,13.21,5.0,67.7,0.59,7.79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,5.0,402.0,46.0,0.561,73.0,9.0,4.0,1.51080471888,0.457384416664,3.35813038643,,,,0.0,,,,,,29.0,4478.0,668.0,399.0,458.0,23.0,2012.0,70.0,0.625,0.0,0.0,0.208083832335,0.205513784461,0.24184903975,0.172413793103,1.0,1.60943791243,149.218836565,0.379332217735,0.378690838289,40.5840576415
3136,T.Y. Hilton,2014.0,25.0,3-92,IND,183.0,26.3,15.0,2.0,20.0,10.0,0.0,1.3,131.0,82.0,1345.0,16.4,7.0,89.7,0.626,10.27,3.0,0.0,0.0,0.0,1.0,1.0,0.0,wr,6.0,372.0,63.0,0.768,73.0,17.0,7.0,2.06803184071,0.457384416664,6.79937805852,,,,0.0,,,,,,45.0,5653.0,781.0,480.0,515.0,23.0,2012.0,70.0,1.0,0.0,0.0,0.167733674776,0.170833333333,0.23792676455,0.155555555556,2.0,2.07944154168,102.887732342,0.461116783527,0.478328605522,49.4599785913
3137,T.Y. Hilton,2015.0,26.0,3-92,IND,183.0,26.3,16.0,0.0,0.0,0.0,0.0,0.0,134.0,69.0,1124.0,16.29,5.0,70.3,0.515,8.39,1.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,2.0,388.0,49.0,0.71,87.0,14.0,1.0,1.58692223843,0.457384416664,3.48005754954,,,,0.0,,,,,,26.0,3704.0,619.0,355.0,333.0,23.0,2012.0,70.0,0.9375,0.0,0.0,0.21647819063,0.194366197183,0.303455723542,0.192307692308,3.0,0.69314718056,133.93594306,0.444485546943,0.422385935017,47.4052562394
3138,Tab Perry,2005.0,23.0,6-190,CIN,229.0,28.6,16.0,3.0,9.0,3.0,1.0,0.6,5.0,4.0,21.0,5.25,1.0,1.3,0.8,4.2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,28.0,2.0,0.5,13.0,0.0,0.0,-0.646468220171,0.457384416664,0.614358155883,,,,0.0,,,,,,33.0,4063.0,579.0,387.0,438.0,23.0,2005.0,75.0,0.0,0.0,0.0,0.00863557858377,0.0103359173127,0.00516859463451,0.030303030303,0.0,0.0,37.3333333333,0.001780159764,0.0266231134798,0.364377770758
3139,Tab Perry,2006.0,24.0,6-190,CIN,229.0,28.6,2.0,2.0,4.0,2.0,0.0,2.0,6.0,5.0,81.0,16.2,0.0,40.5,0.833,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,54.0,3.0,0.6,30.0,2.0,0.0,-0.523784766682,0.457384416664,0.949614917475,,,,0.0,,,,,,28.0,3833.0,523.0,327.0,373.0,23.0,2005.0,75.0,0.0,0.0,0.0,0.0114722753346,0.0152905198777,0.0211322723715,0.0,1.0,0.0,36.0,0.0058893475181,0.0,0.58893475181
3140,Tab Perry,2007.0,25.0,6-190,CIN,229.0,28.6,2.0,1.0,9.0,9.0,0.0,4.5,5.0,1.0,7.0,7.0,0.0,3.5,0.2,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,2.0,1.0,1.0,7.0,0.0,0.0,-0.679767192793,0.438131897584,0.085470893652,,,,0.0,,,,,,26.0,4012.0,575.0,373.0,380.0,23.0,2005.0,75.0,0.5,0.0,0.0,0.00869565217391,0.00268096514745,0.00174476570289,0.0,2.0,0.0,0.571428571429,9.71650627931e-05,0.0,0.00971650627931
3141,Taco Wallace,2005.0,24.0,7-224,GB,190.0,25.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,-0.690977605814,-0.250189592595,0.492040443435,,,,0.0,,,,,,20.0,3766.0,626.0,383.0,298.0,22.0,2003.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,
3142,Taco Wallace,2003.0,22.0,7-224,SEA,190.0,25.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,-0.690977605814,-0.250189592595,0.492040443435,,,,0.0,,,,,,27.0,3909.0,566.0,342.0,431.0,22.0,2003.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3143,Taco Wallace,2004.0,23.0,7-224,SEA,190.0,25.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,-0.690977605814,-0.250189592595,0.492040443435,,,,0.0,,,,,,25.0,3871.0,575.0,331.0,391.0,22.0,2003.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,
3144,Tai Streets,1999.0,22.0,6-171,SF,207.0,25.9,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,25.0,12.5,0.0,12.5,0.667,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,7.0,2.0,1.0,14.0,0.0,0.0,-0.638939690935,0.457384416664,0.618066563853,,,,0.0,,,,,,14.0,3285.0,560.0,324.0,295.0,22.0,1999.0,75.0,0.0,0.0,0.0,0.00535714285714,0.00617283950617,0.0076103500761,0.0,0.0,0.0,1.96,0.00113222776002,0.0,0.113222776002
3145,Taj Smith,2010.0,27.0,UDFA,IND,194.0,26.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,wr,0.0,,0.0,0.0,0.0,,0.0,-0.690977605814,-0.250189592595,0.492040443435,,,,0.0,,,,,,34.0,4828.0,705.0,468.0,451.0,27.0,2010.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3146,Talman Gardner,2004.0,24.0,7-231,NO,205.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,23.0,0.0,2.1,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,3.0,1.0,1.0,23.0,0.0,0.0,-0.643139323539,0.457384416664,0.657421456742,,,,0.0,,,,,,21.0,3587.0,542.0,309.0,348.0,23.0,2003.0,73.0,0.0909090909091,0.0,0.0,0.00184501845018,0.00323624595469,0.00641204349038,0.0,1.0,0.0,0.391304347826,0.000606837121101,0.0,0.0606837121101
