name,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,compilation_3,categories
Craphonso Thorpe,-4.85164073081,0.805251607673,0.930544837406,-0.118701315452,-0.460518187424,0.997871483718,-1.9841409796,0.506930287861,0.252935834697,-0.585848450298,0.405410491391,-0.956590635863,-0.00697778296289,0.0123133557084,0.520993509455,0.474150824989,-0.00636384855759,0.0938598655806,-0.189219580299,0.0123412530346,0.362502822008,-0.107971595691,0.104040170511,-0.188173115377,0.0587137530938,-0.297937134409,0.905550376122,-0.318471445783,0.454723092803,-0.0234540052106,-0.132446664442,-0.311249155513,-0.0784141594872,0.0629365228728,0.542414177682,-0.644098699061,0.248700467374,-0.0048516534134,0.119809841249,0.522281448699,0.148982619488,0.277515199661,0.0736992343493,-0.0546189474657,-0.120175848246,-0.00471991257402,0.0,below average
Curtis Jackson,-3.68961308979,-1.70527607196,1.23059399084,-3.70176264634,0.789130444512,-0.91714706985,0.175921038722,-0.901535639577,-0.723742674585,-0.0357530426464,-0.629981786677,0.00963660997853,0.832557323725,0.698904615838,-1.64420061178,1.25482371534,-0.165079804816,-0.511486072842,-1.14609415461,-0.0431059455656,0.43477791512,-0.460037684949,0.0459021679583,-0.600331575328,1.06246401871,0.0235998622915,0.421798852913,-0.558384613376,-0.0350669771888,0.0213763615578,0.441979132354,-0.566016966223,0.311610767722,-0.54091380098,0.275477831285,0.014436521476,0.404283334378,0.0910736812641,0.164537935969,0.196541976228,-0.795035907632,-0.980831994936,-0.879888324216,-0.362229624962,-0.0291385349477,0.383374905389,0.0,below average
D'Wayne Bates,-2.18926447074,0.461000389035,-3.1788496114,-2.61521115829,-0.918633716516,0.121826266815,1.71912498758,1.21326473817,-0.110498873791,-1.64211106842,0.335417201177,1.56359035363,-0.870094896322,-0.634681601964,1.58882158519,-0.385426618854,0.508093498396,0.36527319079,-0.336528838903,-2.61861145857,0.681797354898,-0.439586028206,0.82271042295,0.0920136596177,0.49443527111,-1.12421066329,-0.0327977422611,-0.818286771949,0.0167414526213,-0.316316013822,0.314052166092,0.196398583996,0.382443494992,-0.023002529914,0.641586621209,0.0958951933077,-0.814280559902,0.611329927611,-0.0758719465565,0.132025037273,-0.103748942016,0.319318688253,0.6958570828,-0.956831801161,-0.235567013026,0.429367569631,27.7310551238,league_average
D.J. Hackett,5.79643704542,0.705422407572,0.0258099917115,0.240455939439,2.84584200251,-0.0578081585838,-0.833399994392,0.158316433564,-1.1837886923,-4.14097304423,-0.0902347261106,1.9296263675,-0.977747082381,0.732037237832,0.336379891055,1.11378765787,0.551695796939,-0.304124235604,-1.40773468009,-0.886269309011,0.607720334879,0.76592467183,0.727086651101,-1.14306398192,-0.450241560034,0.333775151358,0.253788864772,-0.135203159609,0.315328333423,-0.883292633206,-0.336381754166,-0.73868016303,-0.0920216879899,0.182772261706,0.401445719495,0.505040466119,0.481458726019,-0.719300440893,1.06031196979,-0.311324989736,0.400708436587,-0.464616402709,-0.685201002282,-0.566624998896,0.573792461355,-0.725924542586,2.01056056963,below average
Dallas Baker,-5.40442382536,-0.210385512702,-0.645041001272,0.499367485107,0.544748133089,0.0874225613247,-2.26560551748,-0.84325751688,0.314002203483,-0.291703035701,1.37340868064,-0.301797579988,-0.931747903001,0.107493802539,-0.0759859156408,-0.414396110939,0.270961008127,0.287277305678,0.339245193078,0.184331074743,0.417564668174,-0.225682587897,0.04073067424,-0.3746338592,0.26203655842,-0.319865104042,0.835735139225,-0.280735900647,0.600870363499,-0.112164455047,-0.0913159227884,-0.234339419656,0.167842434631,-0.233869837822,0.456485577723,-0.550488303722,-0.00516480367432,0.215435820027,0.909208727109,0.646369951447,0.317835365014,0.241951063081,0.143907248979,-0.285694688782,0.0205390919089,-0.531610700445,0.0,below average
Damaris Johnson,0.585010651385,4.4919635108,1.10620235889,0.0240090096512,-3.96361671744,1.29503574459,-1.6005096823,-3.12765323133,0.463073105248,-1.58562073819,-1.97731189243,0.972133531831,1.50875169242,0.549005379476,1.05546692057,0.116615592503,-0.90258050607,-0.894244564645,-0.43535910221,1.04605095686,-0.166730714148,1.03490338355,-0.13371455032,-0.445973807488,0.638260323747,1.27773183801,1.92681420972,-1.2081089528,-0.351866748127,-0.257755486931,1.20063869521,-0.256342638541,0.069392102101,0.0982096897895,-0.243668892261,0.00322494700973,0.356960417509,-0.0854428258056,-0.137043519279,-0.987361919372,-0.11773428316,0.550476590271,-0.461251158168,1.26595758156,0.301518172429,0.983656974533,0.0,below average
Dameane Douglas,-1.78161115056,1.09312082199,-0.648520672974,-2.84570701027,-1.06280690076,1.3158785557,2.55123340372,0.904204054962,-0.532371364349,-1.3830849486,-0.450983659296,1.41833417242,-0.0997823762922,-0.208871898793,0.410710212003,-0.0906334944602,0.635782661806,-0.38838099305,-0.652932985071,-2.83260391371,0.150473789149,-0.633468077716,0.297371394196,-1.26144224678,0.0532521134389,-0.079373861098,0.0946955498917,-0.612854927481,0.0970172430308,-0.0661166910466,-0.123389183626,-0.308837871144,-0.21048397446,-0.115515823204,0.20907301953,0.425796498391,0.958528157202,0.0886578453826,0.192547642956,-0.613098184362,-0.267683762325,1.25458169384,0.94827622345,0.251493691937,0.182735427493,0.144061851979,0.0,below average
Damian Williams,4.99120574512,4.74641589243,1.37901791956,1.92053755991,2.45634573067,1.89637846794,0.680014843132,-1.60256914611,-1.80519190261,0.489935585688,0.677450074413,-0.485362311846,-0.226457561903,1.16741386485,1.02018431736,0.580466661394,0.728602481749,0.0302182982405,0.660157763003,-0.534165346977,-1.87409511929,-0.883263753729,-0.666942216393,-0.735990248129,-1.37481818996,0.335271101731,0.860652711165,0.994504950168,0.665904029411,-0.719998651226,-1.09116685471,-0.665652667951,1.16214662255,-0.165619888373,0.953802895083,-0.342055082015,-0.315301638102,0.407522015699,-0.605353300692,0.449908780028,0.207259387132,0.75443755684,1.18971172668,1.29396587193,-0.112726655627,0.13311454079,1.80719286816,below average
Damon Dunn,-5.57236880688,1.24199228286,0.664464699652,-3.88467572339,-0.410097412202,-0.483766828195,-0.346849348944,3.65235167906,0.252137010097,2.27650226705,-0.917466370718,0.132783736895,0.346115511758,-0.380670692825,0.384167168619,1.79335097912,0.591849869283,-0.336878542336,-0.462786561344,-0.509166730912,0.1890657595,-0.517988772781,0.104436838518,-0.238471425549,-0.128179539117,-0.0271202832703,0.0367320444031,-0.0553568091166,0.260243861114,-0.313958172009,0.0227456804524,-0.0170717592535,-0.112586245635,-0.398372811673,0.105924133306,0.513704983955,0.263939824451,-0.259757771222,-1.13679777284,-1.4113660868,-0.291506776438,-1.14930106754,0.0748611354957,0.659112061996,0.618741828803,0.3827879606,0.0,below average
Damon Gibson,-4.15675054083,1.95885593728,0.13955481286,-4.96236810271,-1.98404300576,-1.08406555037,0.124160571679,1.20754110525,1.61924736552,0.442071024626,-1.99807976042,1.22796974065,-0.77696619784,-0.605199356223,2.06964570285,0.125799721376,-0.542450727878,-0.596160181143,0.104701093124,-0.480952668741,1.27179378304,-0.45959254666,0.399373725451,-0.4142563141,0.180836835579,1.45141977705,0.0624612993098,-0.0388922507602,0.693664295663,1.27539025083,-0.13243132189,-0.454880331055,0.938456539835,-1.30536409317,0.997236053255,-1.13186134906,0.439561445262,-0.485368282584,-0.230069789728,-0.700408545454,-0.161243229003,-0.144927229445,0.445775696192,0.0448673117136,-0.633594863291,-0.114491210191,0.0,below average
Damon Griffin,-3.01143281843,-0.363647579121,2.67061270935,-2.39121323406,-1.41079424891,-0.120683622381,2.26710449383,1.47805902122,-1.3915874697,0.0269832889719,-2.83712882324,-1.58876289879,2.10960018858,0.689489686421,-1.79557943791,-0.809960649226,0.125294964754,0.381628601239,0.751102277127,-0.289832445149,-0.265771281173,0.120424358237,0.659849807713,-1.52910129594,1.03998394187,-0.222429754685,0.540499918842,-1.01039107107,-0.78083953972,-1.0242849244,-1.37594003986,0.643670119779,0.649289145475,0.915777213264,1.29376703705,0.652363277054,0.713420090254,0.464323766503,1.33571111027,-0.699142055977,-0.706241124486,-1.57642175995,-0.114131769797,0.763342384274,-0.0464119037216,0.451441208176,0.0,below average
Damon Hodge,-4.55854147633,-0.283122093233,0.519193051917,-1.80060931555,-0.282798508312,1.16213373553,1.04176879838,2.15512140476,0.104658437031,-1.36982733276,0.491233786664,-1.75088855108,-0.389369407616,-0.153053944517,0.431918052758,0.224966801642,0.586926647402,0.138033377756,0.0651121087633,-0.326658454261,0.116788286725,-0.0118338277688,0.302140919049,-0.152124702089,0.382314862398,-0.293149394887,0.686632427254,-0.0107833318233,0.255950181703,0.0623827012816,0.275103276085,-0.641602055499,0.06033123152,-0.483666441776,0.163973992331,0.218590711586,0.211215962236,0.000319876506203,-0.152327036861,-0.394001600113,0.27189850204,-0.472583571457,0.151979759838,0.288494664121,0.172133765175,-0.197323102496,0.0,below average
Damon Jones,-3.63906727238,-5.7499746633,-3.71626068532,2.24942891124,0.36052933537,-0.744717422059,3.20327779562,0.979205182387,1.28220023115,-1.06022384259,-0.55576564727,-0.0441473947399,0.235396171305,-0.391864404854,0.240357498422,0.268724951736,0.0096865683908,-0.338355471933,0.152881273174,0.190365025001,0.278320107296,-0.695499411656,0.417231535603,0.0397840777225,-0.491844433437,-0.461821830773,0.342603639901,0.0356736877887,0.655880342664,-0.0795685933346,-0.194878212413,-0.313861514463,-0.0737210346842,0.0352770872091,-0.0882234419423,-0.109909317841,0.576104669896,-0.378693067586,-0.509166254111,-0.633550397987,0.212506914862,0.0927470671499,0.343634448053,0.000750010577497,-0.283008161341,-0.494477525339,0.0,below average
Dan Kreider,-4.9287724556,-4.82779457507,-3.34503344543,1.78122040312,0.124541690613,-3.44958619152,-0.375398645792,-3.69346682789,0.38612487009,1.5965931513,-2.08132214915,-0.166690057475,2.83734576346,0.52931998753,0.986611875363,1.07707616683,-0.411116450646,-0.607743692184,-0.830213861535,-1.03417116321,0.223335691646,-0.432142128355,0.0474057788095,-0.108431050486,0.572345221247,0.0231046702028,0.233829838336,0.0262673332602,0.589878968398,-0.753300544638,0.234313273197,-0.301921585431,0.379829413712,-0.774878296838,-0.463592422728,-0.127097579812,-0.071576566994,0.560239176431,0.390194159153,0.135878205866,-0.277582726677,0.107248605545,-0.276356353447,-0.120195296624,-0.242689974233,-0.00552611906225,0.0,below average
Danario Alexander,1.31637314087,-1.09409874638,2.04848283316,3.71455786984,4.18380854,1.80324647626,-0.182386683535,-0.837400486415,-0.0322342297247,0.865705688629,1.97493354715,-0.717728259006,-1.24317141606,0.947831043822,-0.947110366138,-0.845277297059,-1.44071399368,-1.04635401604,0.162028941627,0.16232344383,0.819193404991,1.03624258128,0.287856399416,0.863542929038,0.429868339421,0.390311451048,0.768930244633,1.09085463135,0.886467365178,-0.302587710998,0.791279028234,-0.482618196841,0.0908225432363,0.332651505602,0.615282714971,-0.342103259144,-0.724886508463,-0.21314993252,0.218969326532,-0.711695968176,0.235938703169,-0.571316014168,-0.449351595384,0.00885799124129,-0.276540414966,0.188745614291,0.0,below average
Dane Looker,-0.00980504034837,1.96161844585,0.429830530807,-3.5969833925,3.12715488108,-1.87263766383,0.0526194584216,-0.633785576409,-0.845693876522,0.863314582836,-0.0733275311353,2.90217197601,-0.897903635542,0.3227170018,0.497327410059,0.952661695075,-0.145974841206,-0.0518504895076,0.0199952405301,0.0461339846264,-0.388476768225,-0.217182279897,-0.280764825358,0.486127872589,-0.84194712859,0.196212474569,0.967422595372,0.0718357998651,0.547258640247,-0.851276728313,0.513582472158,-0.280851742797,0.890235218576,0.64944189361,0.568791009914,-0.784290903464,-1.10520122274,-0.136266882686,0.119178603256,0.148743336559,0.331591995013,0.468762605303,0.9916154762,-0.214666686029,-0.160803087576,0.318519887547,3.01371808688,below average
Daniel Fells,-4.91920244347,-3.43796373569,-2.83514801826,3.80443915445,1.0226432172,-1.05741817941,-2.0878065401,-4.68464589291,0.527075573529,-0.720502063807,0.946861427761,-0.537670373068,0.39761983224,0.735181677764,0.197247528143,-0.709083578468,-0.182814188153,0.0824126038439,-0.00777386705717,-0.284723117384,0.154919757619,-0.215223935728,-0.202964453342,0.168724232357,0.269443761836,-0.201741104077,0.569810143796,-0.0261838155113,0.8352349344,-0.457671964688,0.435454096499,-0.0884171590394,0.117516486696,-0.670401729099,-0.32195311991,0.723500671564,-0.0257404726985,0.367969044439,0.0439851933323,-0.846299111161,0.0604789345662,-0.795113530681,0.111891345838,-0.158323360477,-0.056127308442,0.0097952894799,0.0,below average
Daniel Graham,-4.06329356407,-3.74648443758,-2.70468855719,2.66064161673,-0.180187303811,-0.925888278318,2.53546132959,0.817156328517,0.684619047559,-0.19148208592,-1.22020273991,-0.360090786055,1.13192971458,-0.0513480210838,0.288571580305,-0.1655119996,-0.0104889179183,-0.169843051813,0.129065192393,-0.348480781264,0.302312075907,0.161926307318,0.16580847225,-0.290663399588,0.362522294323,-0.294593139289,0.549582928407,-0.0657182347949,0.305466472602,-0.527601110715,-0.252690621332,-0.389670861955,0.434435031809,-0.197674702606,0.0202176666154,0.314809725026,0.140279475941,0.0966299115913,0.864423577261,-0.161053026615,-0.12043481198,-0.908376635307,0.0106524606499,-0.471014134979,-0.131446857025,-0.748681629782,0.0,below average
Daniel Wilcox,-3.99877170945,-4.73483830718,-2.16013713825,1.63491417002,-0.3454202765,-1.40986856341,0.239111803804,-1.51076536074,0.708290794255,-0.00618726512113,-1.35148802376,-0.220592695274,1.6241141774,0.161352006575,0.524704481113,0.545988860438,-0.316973548428,-0.155072703255,-0.288835416772,-0.257137429923,0.330619261581,-0.455282354903,0.0614399212055,-0.253901185708,-0.12654730483,-0.369707283257,0.536376283022,-0.378791767936,0.381440396225,-0.321082734054,-0.359909318278,-0.258004673017,0.130167777273,-0.017050226488,0.267236486125,-0.0610806739027,0.0717033878598,-0.0334807317569,0.215868650101,-0.0517378898618,-0.155172538779,0.0954104276859,0.232843987586,0.210367714338,0.331987039618,0.0308204358692,0.0,below average
Danny Amendola,7.44248504965,-0.234132119548,0.336276852001,0.4867126999,-5.87749242012,2.88859556894,-2.52688387113,-2.83740543274,0.193022929973,0.0669719832107,-0.566783303958,2.74613558537,1.62543351313,1.02845904643,-1.49523125803,1.034660841,2.64273670439,-0.625400764592,0.735436361847,1.00721181553,1.31091641975,0.878071174601,0.696093194994,-0.731914565852,2.5031244527,-0.988868306019,1.11047620649,-1.88512300764,-0.312995955433,0.736545177819,0.647159703798,-0.544298606457,-0.540412463323,-0.707393155577,-0.449003369402,0.30575377151,-1.66932282781,-1.23577705857,0.589834004732,1.68527859268,-0.681365226748,0.308148023342,-1.68537043978,0.400663567522,1.19351964114,-0.227008540817,15.9920457384,league_average
Danny Farmer,1.04662921085,-0.85525968174,0.245129542763,-0.698953707119,1.10063271776,1.5909062333,3.78004337242,0.340606443308,-0.510890780323,-1.24501546613,0.0985730146617,1.67930010884,-0.47065438018,0.0841630473696,-0.733624641135,-0.383438284646,-0.799909810021,-0.932676709591,-0.456539670606,-0.633639714958,-0.0638392495549,0.269455230517,0.0365319102464,-0.109764599197,0.217419684201,-0.204307698819,0.811455147432,-0.56464318405,-0.206515822589,-0.614007517021,0.787073197243,-0.601987238809,0.133573834754,0.303289188675,-0.337502101082,0.422669928506,-0.273110980783,-0.657046357211,0.81592836163,-0.336190638548,-0.0744860887003,0.0230199977334,-0.575875617745,0.207100131111,0.812338464112,0.88085066688,0.0,below average
Danny Woodhead,-4.71829199847,0.283208681894,0.841695879291,1.59414105104,-1.595418963,-0.343819099569,-1.58793244351,-0.744091154941,-0.784775385098,-0.0491539666949,-1.37600602753,-1.39358577567,1.56874204029,0.299672375671,1.33872151623,1.1501132053,-0.628642436377,-0.628298491872,-1.00623213475,-0.5980370875,0.37292046625,-0.02579572475,0.333040646036,0.00595893418907,0.254206951061,-0.121524041156,0.600325503809,-0.00812283266232,0.519804051318,-0.440625552609,0.200941892581,-0.301648999376,0.0989258752761,-0.465209039659,-0.319234796424,0.0836521187389,-0.11826247593,0.445602598453,0.0112490921977,-0.185106116802,0.179808432404,0.13984521307,-0.00490957794315,0.205109402688,0.104204272737,-0.39428159121,0.0,below average
Dante Hall,4.30171760928,5.65566196747,-0.580582530741,-4.54919800996,-2.66561450975,-8.01799677168,-0.302654967568,1.82570586214,3.41199864169,-0.858262161309,-4.41615741191,-0.965738650884,0.437710975582,0.400422311433,-6.25571229082,-4.68076439815,-1.47945766589,-5.86086967577,-0.534513913796,-4.0534632905,2.1298715765,0.851513098804,-3.09700446682,-1.31631126544,-5.59753312744,1.90708680513,4.96109710635,-2.28303781924,-2.29686165485,-0.105029716942,1.38208740598,1.10720421013,-0.0927179646009,-0.762786018779,-2.10450347865,-2.77187820354,-2.74861457914,0.672726286689,-3.64271091878,1.50042298155,1.67576992531,-1.63446983727,-0.0914120731891,0.606527682964,-0.516396605293,-2.45119209607,3.73958000245,below average
Dante Ridgeway,-5.06873844808,1.54201313937,-0.00224850471037,1.20086814738,-0.670265066207,0.452522680015,0.703892682611,2.10369750626,0.146058818432,-0.742967181401,-1.15647611607,-1.59289299406,1.19768625172,-0.273670478436,1.30525139616,0.867042441708,-0.983233381358,-0.469276598249,-0.693456786729,-0.271464958452,0.227756338273,0.0670054615277,0.420789573811,-0.145658411231,0.155983269521,-0.174774714682,0.641621277297,-0.0141654226843,0.326594669277,-0.295864719459,-0.0197182163061,-0.296475812104,-0.070449527548,-0.0202863080428,0.376678635942,-0.489529234504,0.0919990748824,-0.218996210248,0.170792812086,0.0543851481358,0.0872409434273,-0.0643564505039,0.0686185914313,0.504409822179,0.295253868964,-0.0688123748718,0.0,below average
Darius Reynaud,-5.17760212215,2.2572433381,0.496452676217,-0.300111343356,-0.757867134673,-1.94425134648,-1.84918435684,0.287613479603,0.851053604991,2.52484650196,-1.61998224408,0.49023141119,2.71557557098,-1.18742831484,1.88672876182,-0.422891091518,-0.699154513756,0.277155021361,1.73479658188,0.437025029877,0.192002115912,-0.766480447237,-0.182187475416,2.08617983353,-2.63455897075,-1.40315672866,0.61982023954,1.16709355203,2.14332106331,-0.599324116713,0.696218670792,-1.67303406577,-2.25180086714,0.0174969149565,-0.872799273747,1.27766319948,-1.52957197172,-0.910979055235,0.483126300272,0.716081365504,-0.293882846989,0.243427827021,-1.73597308703,-0.900218786583,-0.48012877898,0.338163106905,0.0,below average
Darius Watts,-1.55418400689,-1.33573141897,2.94530510226,0.368062871574,-0.496186810473,2.73331094182,0.817854007162,0.742893226857,-0.334018652516,-1.12309457362,0.366499877582,-0.141740822073,-0.325800838425,0.563048033547,-2.48657151098,-0.214136313148,0.892838153998,-0.877474260105,-0.0960486968796,0.0513235576796,0.751478425513,0.3054485116,0.713882107751,-0.836469651643,1.60526054536,-0.207405953697,0.728599217655,-0.258252614925,-0.160300233513,0.0105619481038,0.466405258013,-0.771574190422,0.572400309676,-0.807007897641,-0.561472542068,0.74758416228,-0.426045404398,-0.00138891630546,0.813219038798,0.0624107607008,-0.230362200325,-0.00149409684261,-0.670257409164,-0.0086074695891,0.77374648921,-0.593134118317,0.0,below average
Darnay Scott,8.71283551115,-7.29005707176,-4.26604564041,-2.7216603944,-7.19562218035,6.27597439072,-1.84779218586,0.181073739902,1.08097952863,0.491400219885,2.1018013141,1.87053983992,1.38042628327,-2.09005339115,0.846613686528,0.721895625185,-0.994526935477,-1.56766205757,-0.412752112192,1.53602844404,-0.193055046429,-0.962515308777,0.239223228884,-0.668301390898,0.229539325649,-0.472001875148,0.217797806038,-0.354059851145,0.345857805143,0.66581009327,-0.816830498854,-1.20882457521,-0.4753274934,-0.494589240429,0.149698325795,0.568915352842,0.205308355547,-0.48214540666,-0.3589523431,0.306241951536,0.605746479551,-0.593240389163,0.459639866513,-0.373484705402,0.0243464810466,-1.00479048625,3.5564612103,below average
Darnell Jenkins,-5.82436638869,1.02134551398,0.366165725372,-1.20781623176,-0.0616656122785,-0.681333164033,-3.54854594147,-0.374451798111,0.208237419794,1.53987110964,-0.0814119518456,0.0772428606659,0.447621142691,0.0847495566907,0.476017589112,1.04781646215,-0.142868291411,-0.058394921527,-0.594789251399,-0.16477592732,0.38276615838,-0.382646420138,-0.110874484474,-0.157831698556,-0.0345142785906,-0.0814581226481,0.481896673708,-0.287009027653,0.594761879029,-0.19051489899,-0.104867124277,0.0846270467572,-0.0652379427471,-0.0641660428278,0.407475526745,-0.461579023828,0.191184550653,0.26818306165,-0.092416889373,0.0176376459254,0.180035570146,-0.152578661475,0.0530653792751,-0.370491839511,-0.57638658629,-0.058693614297,0.0,below average
Darnell McDonald,-4.04915762277,-0.604024480415,0.736822942814,-1.73028232416,-0.265973067464,2.03556179661,1.44622403224,2.48938113905,0.216836107618,-1.3004861271,1.11777487258,-1.8030873608,-1.19549045871,-0.0852541363715,-0.338078501706,-0.281928263058,1.73490780181,0.588397462033,0.812226867399,-0.491500154318,0.0820226371785,-0.921895850368,0.216923164023,-0.856020457747,0.274555179322,-0.273436754523,0.531239540393,-0.132286454345,0.397027866627,0.575502767682,0.151692047931,-0.650016532611,-0.0364096261754,-0.522389108178,0.423328432068,-0.0367373209907,0.443713361684,0.0713965866592,0.209624444963,-0.147966750109,-0.00355944733566,-0.135722216299,0.286069513823,0.162110428814,0.619058543632,-0.321511994555,0.0,below average
Darnell Sanders,-4.5103283431,-3.44438095325,-3.729909473,3.49461565867,0.46709672277,-1.28087542306,2.5218759904,0.918189441564,0.842199964144,0.203464075578,-0.405041364515,0.28705349443,0.0908284206124,-0.0289089789437,-0.363982658978,-1.10802137283,0.365385879659,-0.0788225515418,1.08192730204,0.2044585583,0.229088236502,0.350012983427,0.314759553999,-0.454957386699,0.453943530109,-0.253644623524,0.596826823909,-0.230132072321,0.0768922873685,-0.635772428278,-0.626729642108,0.00320786189047,0.232062404275,0.400863090096,0.660499210392,-0.513454151708,0.468118266393,-0.321953358158,0.981979532368,0.578491826272,-0.291073141343,-0.0366650695103,-0.063051726532,0.117234887351,-0.143859556332,0.214718419483,0.0,below average
Darnerien McCants,3.16524965192,-0.98723522842,1.31652710437,-0.298950353585,3.4342169724,0.882521602636,2.27125826169,-0.041548988038,-0.854299829473,0.260432023571,0.677398434789,0.888924987431,-1.74675672004,0.344708864482,0.689044087262,-0.952424123376,-1.2195496528,-0.983122124214,-0.182426213664,-2.28299654752,0.690155600304,0.95609252597,1.0478697321,-0.0789514694282,0.0264478034119,0.243615817532,0.0932431161884,0.328356733025,0.478351393552,-0.895282436014,-0.200596117897,0.172504336637,0.308676705709,0.573563968668,-0.152484404774,-0.870532723348,-1.0871215632,0.354903674257,0.363913360512,-1.38942656946,0.971808048175,0.808771848361,0.0326566106603,0.025831670095,0.10931479925,0.828120655892,0.412925004062,below average
Darrell Hill,-4.98186781485,1.31840820604,-0.506120471188,-1.51928550036,0.36603291057,0.452424978337,0.143482405622,2.86920291805,0.467497312683,1.26656786075,0.622049412469,-0.0869517775198,-0.715599419873,-0.793473686,-0.00266931273624,-0.164634944591,0.811386910268,0.340652498976,1.37379320218,3.77354342564,-1.55431776522,-1.58509059277,-0.913952568922,1.25619270429,-0.418160539385,1.23874526772,2.28505363842,-0.499074832458,-0.643910200346,-1.3291727271,3.34196691492,0.0471153085612,1.70318223383,0.125629688523,-0.961381347664,0.208307026784,0.267743209328,-2.32741367099,1.79814911089,-0.458096386759,0.70863874822,1.87507889416,1.35105409011,-1.94998608391,0.25317640647,0.511177219565,0.0,below average
Darrell Jackson,19.9818176389,-3.17617672075,-1.85094985297,0.42183546827,-2.11966570213,4.0480097395,-0.0471324363223,2.801646604,-0.552760450086,2.39386668802,0.573492816021,0.975808843341,1.97263888172,-0.244288986352,-0.109556131998,3.33096891195,-1.00885783105,2.5771621361,0.668975476232,-0.149910334747,2.52361916451,-1.31481379857,0.38895733599,1.7490312203,-1.4010774887,-1.75091285813,0.783221336667,-0.670528860315,0.547297123945,1.03025602912,-0.95393033132,1.91976939174,-0.300426448752,-1.54944220997,-1.36689248484,-1.28171229119,0.226633958799,3.26506935942,0.891766767203,-1.50267088848,-0.0787331494996,1.59688327054,0.529343707076,-0.762530663397,-0.998437192582,1.27125633018,66.6122144825,all_pro
Darrin Chiaverini,2.79281018234,-1.62462349026,0.697016971884,0.18261438151,-1.71968908086,3.30054657373,4.31429551443,1.37365758326,0.673013593067,0.627994743723,-0.906588911602,0.795837268949,0.408095535844,0.148555353087,-0.742834399343,0.169459619635,1.68428154171,0.508378177151,1.09670023801,-0.432034509761,-1.09796640738,-1.87483831741,-1.06765938865,-0.0241081529097,-2.1644606657,0.0302312640026,1.11917960993,0.32137929357,-0.155538642939,-0.265890384833,-0.106926714573,0.233092325632,-0.640485110596,0.335999742597,0.760461408574,-0.51911927068,0.893671963376,-0.0842336290674,0.278457975724,-0.156419465039,-0.662231538027,0.787546988643,0.860856469932,-0.0215846281162,-0.906107094309,0.308704478844,0.0,below average
Darrius Blevins,-5.66767394581,-0.462533255758,-1.56121884868,-1.54798510086,0.610245028951,-0.906362644823,0.589723088519,2.53657216057,0.527920386651,1.00139156995,0.15444044045,0.225710777672,-0.649098478605,-0.421648522589,0.0755331991332,0.520449397182,0.360707471919,-0.101654497053,0.0988246948841,0.097368025477,0.280367668866,-0.47386413499,0.273188498398,-0.316438862235,0.0209330511552,-0.108237773669,0.288978466794,-0.0779576177297,0.399506757706,-0.0959720771794,-0.100689384189,-0.17293043398,-0.0198823417989,-0.0573466960468,0.436637417693,-0.54875531699,0.212318687642,0.0237073109281,-0.024264816565,-0.0149778270852,0.410234738079,-0.0482082153252,0.133673817384,-0.00613881051096,-0.243115681289,-0.189377607673,0.0,below average
Darrius Heyward-Bey,7.71426691393,4.57961481775,-3.58441152865,1.16143097715,-1.86034379633,-0.285561295377,-0.35102613782,-0.065704206846,-0.891629362662,-1.53607883885,2.51922892228,1.90262826449,2.0575612693,1.14946211883,-1.69537303837,1.22712837373,2.05075410428,0.623873155029,0.106609542069,-1.55680540319,1.576177318,3.23471408167,1.0464579544,2.30637143659,2.65686095781,-0.337182231812,0.748566335418,1.22537121669,0.339752262582,-0.799088008046,0.807308216846,-0.0798048515285,0.264030839093,-1.6394243155,-1.09022148285,0.296336399229,2.06985495549,1.66330423042,0.343136911454,1.32704953301,-0.310486683699,-0.128070609029,0.145578921075,-1.2083009367,-0.186347510261,0.289757408288,16.0340228294,league_average
Darvin Adams,-5.64925075179,4.14939719434,0.892791531713,1.76544577466,0.102233959608,1.94786721859,-2.7188400272,2.65516603507,0.600558198883,0.382520968114,1.60195959573,0.220005654764,-1.57784040966,-0.185662361229,-0.24948956908,-0.235498397983,0.471676524182,-0.0130712705481,0.442104885303,0.465362883957,0.540106852706,0.344546092079,0.13762923554,-0.299172273561,0.276470899075,-0.187823185552,0.83887872182,-0.176640064694,0.48503440199,0.0867307773523,-0.166819184307,-0.0424873778642,-0.0788515055236,-0.0277859013606,0.427729113178,-0.502393094815,0.205110937806,-0.0210425408498,0.268955098638,0.345620867552,0.362413466694,0.14227264489,0.024426618311,-0.153451954294,-0.237819557283,-0.160752374215,0.0,below average
